"gene_ID"	"gene_qvalue"	"minimal_tx_qvalue"	"number_tx"	"number_significant_tx"	"max(Ciliated_UK_72hpi_child_Infected-Ciliated_UK_72hpi_adult_Infected)"	"pct_gene_expr"	"max_pct_tx_expr"
"ENSG00000184007"	"ENSG00000184007"	2.76825998299168e-25	0.00195603969712005	5	1	-0.478632363016181	1	1
"ENSG00000150756"	"ENSG00000150756"	0.00185092689707016	0.00204906874953353	3	1	0.471691493983625	1	1
"ENSG00000072401"	"ENSG00000072401"	0.00379120557248726	0.00207281691677638	4	1	0.343311781018999	1	1
"ENSG00000173575"	"ENSG00000173575"	5.83704254453957e-18	0.00211034765594716	6	1	0.328338574340431	1	1
"ENSG00000180900"	"ENSG00000180900"	1.42030355683134e-15	0.00213105419130125	6	1	-0.644151044251918	1	0.833333333333333
"ENSG00000157954"	"ENSG00000157954"	2.83926320963697e-45	0.00213801577001723	14	1	0.257969895448907	1	1
"ENSG00000237441"	"ENSG00000237441"	0.0115473511372238	0.00224906923681029	3	2	-0.398302856611914	1	1
"ENSG00000115685"	"ENSG00000115685"	1.7409662875838e-22	0.00226286431924058	7	1	0.387565355081596	1	1
"ENSG00000236287"	"ENSG00000236287"	0.0121248183328779	0.0024020635971704	3	1	-0.306249455283495	1	1
"ENSG00000134882"	"ENSG00000134882"	2.27320031102776e-05	0.00248817369855733	5	1	-0.18146301338814	1	1
"ENSG00000182670"	"ENSG00000182670"	2.34795823726187e-20	0.00250519263967169	9	1	0.190092781982863	1	1
"ENSG00000113916"	"ENSG00000113916"	4.28133802618323e-18	0.00251674947150873	5	1	0.676284473593281	1	1
"ENSG00000168904"	"ENSG00000168904"	0.00124003946049329	0.00258211215526683	3	1	0.764615294406939	1	0.666666666666667
"ENSG00000114735"	"ENSG00000114735"	0.00463076276617822	0.00280593074997252	3	1	-0.582618990215968	1	0.833333333333333
"ENSG00000100243"	"ENSG00000100243"	1.6691052520781e-09	0.00281769152851664	3	1	-0.361221340452083	1	1
"ENSG00000196405"	"ENSG00000196405"	4.23343975329384e-06	0.00282804042456107	4	1	0.660635902125702	1	0.833333333333333
"ENSG00000147548"	"ENSG00000147548"	1.82453121587471e-08	0.00285194047439556	6	1	-0.556747556775288	1	0.833333333333333
"ENSG00000114209"	"ENSG00000114209"	0.0035433409698562	0.00287867306379072	4	2	0.211815642347067	1	1
"ENSG00000165506"	"ENSG00000165506"	0.00281958409551987	0.00292642610243106	4	2	-0.329771149564692	1	1
"ENSG00000036054"	"ENSG00000036054"	1.99096492510205e-25	0.00297905535715359	8	1	0.642424937244604	1	0.666666666666667
"ENSG00000177082"	"ENSG00000177082"	7.16326306802606e-14	0.00304153749973331	6	1	0.521738473483629	1	1
"ENSG00000156515"	"ENSG00000156515"	2.54330334857433e-05	0.00305240263355834	3	1	-0.261464106801854	1	1
"ENSG00000148341"	"ENSG00000148341"	1.68906991732655e-16	0.00316525429395614	6	1	-0.594724626905602	1	1
"ENSG00000243716"	"ENSG00000243716"	1.84341170385077e-06	0.00326168313686827	5	1	-0.236137988435108	1	1
"ENSG00000005486"	"ENSG00000005486"	4.33831335058562e-09	0.00327834137963308	8	1	-0.258416280413992	1	1
"ENSG00000183889"	"ENSG00000183889"	2.78709310676143e-13	0.0034446984024257	7	1	-0.547902164024972	1	1
"ENSG00000189077"	"ENSG00000189077"	0.00460361080994941	0.00345119649532166	4	2	-0.602982425845692	0.833333333333333	0.833333333333333
"ENSG00000131100"	"ENSG00000131100"	6.84294348898624e-06	0.00358449896820534	3	1	0.185285737164591	1	1
"ENSG00000126070"	"ENSG00000126070"	6.20545558854951e-06	0.00372042576762691	3	1	-0.68765964624611	1	1
"ENSG00000168066"	"ENSG00000168066"	9.83155218248204e-09	0.00375196280165685	4	1	0.170710744927985	1	1
"ENSG00000170881"	"ENSG00000170881"	1.66955447731443e-18	0.00377688437886364	4	1	-0.870446752651716	1	1
"ENSG00000131844"	"ENSG00000131844"	8.20287789081504e-09	0.00383781556273928	4	1	0.703320544181968	1	1
"ENSG00000170425"	"ENSG00000170425"	0.00561398710400921	0.00389159837069511	3	2	0.326004689908258	1	1
"ENSG00000120925"	"ENSG00000120925"	3.18380504767465e-06	0.0039147425365404	4	1	-0.381378459169806	1	1
"ENSG00000146457"	"ENSG00000146457"	1.16368541312705e-05	0.00402898900037649	8	1	-0.19663061467632	1	1
"ENSG00000117523"	"ENSG00000117523"	0.0182833152062532	0.0041201134697586	3	2	-0.34146689253656	1	1
"ENSG00000159461"	"ENSG00000159461"	0.00334248770964631	0.00423498261350472	3	1	-0.571503174195912	1	1
"ENSG00000134574"	"ENSG00000134574"	9.34420263601611e-22	0.00432082376124514	10	1	-0.398451101906249	1	1
"ENSG00000078061"	"ENSG00000078061"	0.0177465447255847	0.00432487127106977	3	1	-0.293268573373897	1	1
"ENSG00000104131"	"ENSG00000104131"	9.18056782922746e-15	0.00437751509799342	4	1	0.491235698392089	1	1
"ENSG00000206072"	"ENSG00000206072"	0.00063105478260365	0.00440546528876607	6	1	0.348014910962559	1	1
"ENSG00000188659"	"ENSG00000188659"	0.00232655650763513	0.00446879952374027	4	1	-0.886359936911109	1	0.666666666666667
"ENSG00000258955"	"ENSG00000258955"	0.000110364145098321	0.00452411307364404	3	1	-0.817433543054633	1	0.833333333333333
"ENSG00000108582"	"ENSG00000108582"	3.55171027256285e-09	0.00464169234122768	3	1	-0.877960578970809	1	1
"ENSG00000170017"	"ENSG00000170017"	1.13470741663244e-15	0.00479257026140527	5	2	0.67857422882485	1	1
"ENSG00000250571"	"ENSG00000250571"	0.00112513464843515	0.00479471298678932	4	1	0.196432910534436	1	1
"ENSG00000178685"	"ENSG00000178685"	0.000387673195813684	0.00481238271622844	4	1	-0.435502527575101	1	1
"ENSG00000006453"	"ENSG00000006453"	0.000824784673631611	0.00492515082982527	3	1	0.360128277765954	1	1
"ENSG00000185551"	"ENSG00000185551"	1.42452575726471e-18	0.00500739293939391	8	1	-0.388235136003899	1	1
"ENSG00000167460"	"ENSG00000167460"	1.69224973693961e-10	0.00516697614276575	6	1	0.195405988460645	1	1
"ENSG00000196961"	"ENSG00000196961"	0.000657164133451809	0.00519033303392684	3	1	0.257974257216897	1	1
"ENSG00000131187"	"ENSG00000131187"	1.32539995576983e-08	0.00524533091025244	5	1	0.36988810228968	1	1
"ENSG00000130177"	"ENSG00000130177"	0.0167636301822778	0.00536705042656244	3	1	0.196005888954386	1	1
"ENSG00000133265"	"ENSG00000133265"	6.54602673649466e-06	0.00542419556478615	4	1	-0.326395262812405	1	1
"ENSG00000100162"	"ENSG00000100162"	2.24897784504411e-06	0.00561356876461888	4	1	-0.302856591190959	1	1
"ENSG00000114770"	"ENSG00000114770"	3.78552725332238e-12	0.00568625426473446	6	1	0.679203986861508	1	1
"ENSG00000204574"	"ENSG00000204574"	3.30593308827679e-10	0.00574745690915151	4	1	0.840458491173443	1	0.833333333333333
"ENSG00000075089"	"ENSG00000075089"	0.000233870677414673	0.00576961100870311	4	1	-0.664081707647983	1	1
"ENSG00000166441"	"ENSG00000166441"	0.0273630440047238	0.00613719655204432	3	1	0.147975742437533	1	1
"ENSG00000117362"	"ENSG00000117362"	8.08081054285301e-05	0.00621707847563069	5	2	0.223862438631431	1	1
"ENSG00000103067"	"ENSG00000103067"	2.62717799201088e-06	0.00623213065828944	4	1	-0.747081783141401	1	0.833333333333333
"ENSG00000182923"	"ENSG00000182923"	0.00118207931787233	0.00655515097848894	7	1	-0.335323738828084	1	1
"ENSG00000104783"	"ENSG00000104783"	0.000168137063767622	0.00655910707415428	4	1	-0.538382522797066	1	1
"ENSG00000187522"	"ENSG00000187522"	3.43240055838598e-08	0.00662187353941134	4	1	0.283204559928952	1	1
"ENSG00000052126"	"ENSG00000052126"	7.38379966070803e-05	0.00705771533370699	3	1	0.453877612780303	1	1
"ENSG00000174243"	"ENSG00000174243"	2.45044897865923e-21	0.00706011944882239	5	1	0.414127237429348	1	1
"ENSG00000133641"	"ENSG00000133641"	0.0314800758708653	0.00747432546849759	3	1	0.392653187826054	1	1
"ENSG00000119801"	"ENSG00000119801"	2.19200653809575e-06	0.00752587145643949	6	1	0.244983197281806	1	1
"ENSG00000134363"	"ENSG00000134363"	6.7240024118906e-13	0.00762935954285787	5	1	-0.575754976909184	1	0.833333333333333
"ENSG00000011295"	"ENSG00000011295"	0.00908375587035153	0.00785564268127982	4	1	-0.241517457818934	1	1
"ENSG00000143502"	"ENSG00000143502"	3.18183166019632e-08	0.00798561130738128	6	1	-0.323019177982859	1	1
"ENSG00000103197"	"ENSG00000103197"	0.0149936957591219	0.00806868600947233	3	2	-0.489785060076478	1	0.833333333333333
"ENSG00000079313"	"ENSG00000079313"	0.00626117033108033	0.0082983248771718	3	1	-0.331533377280985	1	1
"ENSG00000154473"	"ENSG00000154473"	4.25528874252084e-11	0.00837725890597196	3	1	0.296094819532884	1	1
"ENSG00000115657"	"ENSG00000115657"	0.0343642824872473	0.00848622039108463	3	1	0.2466325730473	1	1
"ENSG00000100462"	"ENSG00000100462"	0.00313394093120326	0.00860343420998	5	1	-0.393941062540082	1	1
"ENSG00000171055"	"ENSG00000171055"	0.000512376675146425	0.00887634642140042	5	1	0.249769958092815	1	1
"ENSG00000213024"	"ENSG00000213024"	2.8388361354388e-07	0.00908792397992253	5	2	-0.356704771290115	1	1
"ENSG00000134398"	"ENSG00000134398"	0.0311923161628529	0.00909702063280279	3	1	0.313310581833948	1	1
"ENSG00000225484"	"ENSG00000225484"	6.59551944761003e-10	0.00929316742982643	7	1	-0.316785227021763	1	1
"ENSG00000103429"	"ENSG00000103429"	2.56901891581295e-09	0.00931544716063896	5	1	0.378556633031351	1	1
"ENSG00000163882"	"ENSG00000163882"	5.62012517410575e-09	0.0096737499609192	6	1	0.227177246561914	1	1
"ENSG00000161896"	"ENSG00000161896"	0.000455902907639985	0.00984596180373866	3	1	0.713278391864097	1	0.666666666666667
"ENSG00000163374"	"ENSG00000163374"	0.0111012107006061	0.00985127728530947	3	1	0.622480779099284	1	0.666666666666667
"ENSG00000143457"	"ENSG00000143457"	2.29844270511394e-06	0.0107251787233065	3	1	-0.3750936062292	1	1
"ENSG00000133104"	"ENSG00000133104"	2.41572954536012e-05	0.0108359321131513	10	1	0.187730398496834	1	1
"ENSG00000172590"	"ENSG00000172590"	2.98348254930689e-06	0.0108791017818162	7	2	0.274580629959982	1	1
"ENSG00000140274"	"ENSG00000140274"	0.0273558457287481	0.0111706143443851	3	2	-0.196102632731378	1	1
"ENSG00000157978"	"ENSG00000157978"	0.000429650359131795	0.0112132848996666	3	1	-0.329091767027203	1	1
"ENSG00000136104"	"ENSG00000136104"	0.00350518714149808	0.0112750558715198	7	1	-0.337481204959474	1	1
"ENSG00000004534"	"ENSG00000004534"	1.22847027243413e-06	0.0113194849811774	8	1	0.140821334434463	1	1
"ENSG00000124279"	"ENSG00000124279"	0.00968855981434392	0.011388334767871	3	1	-0.482431064764645	1	1
"ENSG00000134057"	"ENSG00000134057"	0.0104830867921092	0.0115010427101131	4	1	0.293390759575199	1	1
"ENSG00000104388"	"ENSG00000104388"	9.58390384596875e-25	0.0116235488370561	4	2	-0.992799096517155	1	0.666666666666667
"ENSG00000143033"	"ENSG00000143033"	0.00272530809323984	0.0117578490973616	6	1	0.204696838541947	1	1
"ENSG00000110446"	"ENSG00000110446"	7.95823293684291e-09	0.0121083824826498	5	1	-0.563498979426387	1	1
"ENSG00000095739"	"ENSG00000095739"	0.0443647185218753	0.0128596423553272	3	1	-0.23728728929528	1	1
"ENSG00000077942"	"ENSG00000077942"	2.89011103019014e-11	0.0131344817147328	3	1	0.247322296613595	1	1
"ENSG00000137106"	"ENSG00000137106"	1.15630350714533e-05	0.0134257232108643	3	1	0.129891345834429	1	1
"ENSG00000107758"	"ENSG00000107758"	0.021300241044211	0.0134548947259658	3	1	0.264922828048462	1	1
"ENSG00000165055"	"ENSG00000165055"	3.97902428348154e-05	0.0136630790012654	5	1	0.425620179878819	1	1
"ENSG00000124226"	"ENSG00000124226"	1.92802456893095e-08	0.0138239921310573	3	1	-0.319110468591467	1	1
"ENSG00000075651"	"ENSG00000075651"	0.00207756199532222	0.013863292885388	3	1	-0.387188934183174	1	1
"ENSG00000242808"	"ENSG00000242808"	0.00140729628357819	0.013904393931591	4	1	-0.645326815750696	1	0.833333333333333
"ENSG00000110628"	"ENSG00000110628"	3.41239669284233e-09	0.0140563613862391	8	1	0.39494887069869	1	1
"ENSG00000160993"	"ENSG00000160993"	1.36197717650094e-05	0.0141437057237142	4	1	0.473976435211876	1	1
"ENSG00000122970"	"ENSG00000122970"	0.00412326985450398	0.0147301829946313	3	1	-0.598548577170128	1	1
"ENSG00000127947"	"ENSG00000127947"	3.57881428719059e-05	0.0147597901218952	4	1	-0.411764455433724	1	1
"ENSG00000110330"	"ENSG00000110330"	9.01532753406952e-06	0.014876479653128	4	1	0.272903271186286	1	1
"ENSG00000066136"	"ENSG00000066136"	8.42776047255696e-08	0.0150090448428284	6	1	-0.367038163962376	1	1
"ENSG00000096872"	"ENSG00000096872"	0.000129640334421878	0.0152579091746105	6	1	-0.393413656001831	1	1
"ENSG00000231607"	"ENSG00000231607"	0.00264970553350601	0.0152621819752778	4	1	0.589649963033311	1	0.833333333333333
"ENSG00000151023"	"ENSG00000151023"	0.0187657257810313	0.0152982278545126	4	1	0.208910417208842	1	1
"ENSG00000163159"	"ENSG00000163159"	0.0011083370154998	0.0156915451452613	5	2	0.289719265924534	1	1
"ENSG00000171813"	"ENSG00000171813"	0.0300007219664237	0.0157503183845681	4	1	0.475089443976308	1	1
"ENSG00000106546"	"ENSG00000106546"	6.43536830695694e-07	0.0157901019980535	4	1	0.536201032032662	1	1
"ENSG00000155329"	"ENSG00000155329"	1.19891740633465e-05	0.0158023246644221	6	1	0.267753736578816	1	1
"ENSG00000172992"	"ENSG00000172992"	0.000687814071406581	0.0159333441042978	6	1	-0.362559508007943	1	1
"ENSG00000105821"	"ENSG00000105821"	1.00209223972742e-06	0.0160605317904813	6	1	0.349396779107637	1	1
"ENSG00000165410"	"ENSG00000165410"	4.96240747843939e-12	0.0162251416841581	7	1	-0.663239017826454	1	0.666666666666667
"ENSG00000070731"	"ENSG00000070731"	9.0786749699759e-23	0.016335631527072	6	1	-0.347593582887701	1	1
"ENSG00000167699"	"ENSG00000167699"	0.000410160601575065	0.0163470008691766	4	1	-0.204910982160287	1	1
"ENSG00000137074"	"ENSG00000137074"	0.0100338491618281	0.0163778382133017	11	1	-0.257455852490591	1	1
"ENSG00000168615"	"ENSG00000168615"	0.0180271018189352	0.016846341278762	3	1	0.363840959076331	1	1
"ENSG00000107521"	"ENSG00000107521"	0.000175808913934304	0.0170510499334376	6	2	-0.267973260622731	1	1
"ENSG00000074410"	"ENSG00000074410"	0.00103829058365284	0.0171137488187645	3	1	0.783434042676365	1	0.666666666666667
"ENSG00000100413"	"ENSG00000100413"	4.07105409373928e-05	0.0173047314886882	4	1	0.514527937174653	1	1
"ENSG00000100003"	"ENSG00000100003"	0.0145652786969117	0.0174309953650319	3	1	0.493352009915369	1	1
"ENSG00000132680"	"ENSG00000132680"	6.94261576261554e-07	0.0174770375854078	3	1	0.408345547214665	1	1
"ENSG00000067182"	"ENSG00000067182"	0.00014564134051115	0.017958521620739	3	1	-0.187947900359464	1	1
"ENSG00000096063"	"ENSG00000096063"	0.00098636701412413	0.0183754391034035	3	1	-0.685539814418729	1	1
"ENSG00000123472"	"ENSG00000123472"	0.000298187115989512	0.0185715114926729	5	1	0.27055562548746	1	1
"ENSG00000163932"	"ENSG00000163932"	3.59455476539631e-10	0.0186823114344042	7	1	0.205674523673015	1	1
"ENSG00000133226"	"ENSG00000133226"	1.07005819283255e-42	0.0188774694197942	6	1	0.266947649029295	1	1
"ENSG00000151929"	"ENSG00000151929"	7.3587271652502e-08	0.0189848460748535	4	1	0.312401546356497	1	1
"ENSG00000168243"	"ENSG00000168243"	0.000177944467871723	0.0192761097070179	4	1	-0.458799546927176	1	1
"ENSG00000176102"	"ENSG00000176102"	6.92735505581381e-06	0.0197128028884343	6	1	-0.236252860495405	1	1
"ENSG00000167962"	"ENSG00000167962"	0.00658283588699766	0.0199857278732116	3	1	-0.616711816947983	1	0.666666666666667
"ENSG00000140526"	"ENSG00000140526"	1.5115170046736e-11	0.020054788913007	3	1	0.727489338530071	1	1
"ENSG00000145860"	"ENSG00000145860"	0.000408837745091604	0.0203568630388886	5	1	-0.522561197092692	1	1
"ENSG00000186522"	"ENSG00000186522"	0.00225440329514106	0.0204401805657452	6	1	0.314948767207606	1	1
"ENSG00000140367"	"ENSG00000140367"	0.00310793550087071	0.0209658511001323	3	1	0.428441210910753	1	1
"ENSG00000161526"	"ENSG00000161526"	2.20768068578519e-08	0.0213107159131392	8	1	0.572437014470366	1	0.833333333333333
"ENSG00000148735"	"ENSG00000148735"	1.46649258091084e-08	0.0219768460647608	8	1	-0.178822369644792	1	1
"ENSG00000130560"	"ENSG00000130560"	1.65107865140762e-17	0.0222189707253966	4	1	-0.343616163486347	1	1
"ENSG00000087008"	"ENSG00000087008"	1.18429722461776e-05	0.0225000128875536	6	1	0.472490573756948	1	1
"ENSG00000129116"	"ENSG00000129116"	3.02146747020436e-08	0.0226319686569936	4	1	0.547303036165068	1	1
"ENSG00000058600"	"ENSG00000058600"	0.0135152103395405	0.0227311531033489	3	1	-0.43181254199336	1	1
"ENSG00000074935"	"ENSG00000074935"	0.00443764069323066	0.023002791394201	4	1	0.40854474142725	1	1
"ENSG00000165525"	"ENSG00000165525"	0.00377789872252556	0.0231449310343734	6	1	-0.198009177875368	1	1
"ENSG00000071539"	"ENSG00000071539"	0.00122488136399877	0.0238027597579525	7	1	0.325826628265457	1	1
"ENSG00000185722"	"ENSG00000185722"	0.0078223825883572	0.0239057374709578	3	1	0.464278502184694	1	0.833333333333333
"ENSG00000184584"	"ENSG00000184584"	5.71791835187114e-21	0.023932514970899	9	1	-0.239268596071108	1	1
"ENSG00000158435"	"ENSG00000158435"	0.00130362153470041	0.0241058440836286	3	1	-0.234049485913656	1	1
"ENSG00000010244"	"ENSG00000010244"	5.3779553264525e-19	0.0247954961443543	7	1	0.328766747191687	1	1
"ENSG00000122687"	"ENSG00000122687"	0.0263178094695445	0.0248625059395437	5	1	-0.231613335996626	1	1
"ENSG00000106733"	"ENSG00000106733"	9.52428025700114e-10	0.0250770067595939	7	1	0.202043949955889	1	1
"ENSG00000169814"	"ENSG00000169814"	8.37883698407415e-08	0.0255457924825564	5	1	0.5284262672143	1	1
"ENSG00000203666"	"ENSG00000203666"	3.28565755858432e-05	0.0271593350021893	7	1	0.291761966053845	1	1
"ENSG00000063244"	"ENSG00000063244"	0.0034206993382327	0.0277684869476694	3	1	-0.279607891227756	1	1
"ENSG00000168936"	"ENSG00000168936"	9.71298168319721e-08	0.0280963280245549	5	1	0.47346646936385	1	1
"ENSG00000166046"	"ENSG00000166046"	0.012047946385215	0.0296836640825927	3	1	0.198899819942804	1	1
"ENSG00000104960"	"ENSG00000104960"	0.000557062971248765	0.0299924917279998	4	1	0.275593570810181	1	1
"ENSG00000197912"	"ENSG00000197912"	4.42666332462266e-07	0.030238720401023	5	1	0.350926559746542	1	1
"ENSG00000232079"	"ENSG00000232079"	0.000105846087455837	0.0302605010757884	4	1	0.597995411817993	1	0.833333333333333
"ENSG00000224383"	"ENSG00000224383"	2.91550923079112e-09	0.0311451079982786	6	1	0.481477221825961	1	1
"ENSG00000180398"	"ENSG00000180398"	4.50295020026603e-09	0.031808176510276	13	2	-0.203122155084377	1	1
"ENSG00000123358"	"ENSG00000123358"	2.50766851298472e-13	0.0320871480703577	7	1	-0.282608465340865	1	1
"ENSG00000072364"	"ENSG00000072364"	1.27484099220663e-07	0.0325884806456702	5	1	-0.311191066045417	1	1
"ENSG00000176095"	"ENSG00000176095"	0.000699137813075366	0.0346120332456712	4	1	-0.524315096248831	1	1
"ENSG00000166770"	"ENSG00000166770"	0.0229277498363339	0.0348533750381528	5	1	0.414250426221552	1	0.833333333333333
"ENSG00000137494"	"ENSG00000137494"	2.80539224681317e-09	0.0349752600235325	3	1	-0.82201568767112	1	1
"ENSG00000122952"	"ENSG00000122952"	4.0549012396197e-11	0.0350916707343138	8	1	-0.534199924296525	1	0.833333333333333
"ENSG00000147533"	"ENSG00000147533"	4.23080370941756e-05	0.0355707098716173	4	1	-0.330237760550999	1	1
"ENSG00000100124"	"ENSG00000100124"	0.00658601091017044	0.0356926399099128	3	1	0.347499591504729	1	1
"ENSG00000115486"	"ENSG00000115486"	0.039990192222205	0.0358973201956402	3	1	0.25438549941851	1	1
"ENSG00000204220"	"ENSG00000204220"	6.79418586273537e-07	0.0359891222926204	6	1	-0.23423558947098	1	1
"ENSG00000177200"	"ENSG00000177200"	1.95014549429224e-15	0.0362633434232631	10	1	0.169454194755746	1	1
"ENSG00000106617"	"ENSG00000106617"	2.24084983733435e-06	0.0367667244550285	5	1	-0.398986030008978	1	1
"ENSG00000144645"	"ENSG00000144645"	1.43300527845396e-06	0.0369448832222315	4	1	0.56209213517913	1	1
"ENSG00000054282"	"ENSG00000054282"	0.00112986007242805	0.0371228931919546	3	1	-0.334846410994782	1	1
"ENSG00000134461"	"ENSG00000134461"	1.32411541540376e-05	0.0378811160971709	4	1	-0.292124921552689	1	1
"ENSG00000151327"	"ENSG00000151327"	0.00707347571484843	0.0389575337062981	4	1	0.217832285457915	1	1
"ENSG00000186204"	"ENSG00000186204"	0.0324783470645639	0.0390244863268932	4	1	-0.334364225022432	1	1
"ENSG00000167186"	"ENSG00000167186"	0.0194947200279508	0.0390375449750626	3	1	-0.373171080251109	1	1
"ENSG00000198522"	"ENSG00000198522"	0.047545708535607	0.0396556616020499	3	1	0.276146601458097	1	1
"ENSG00000257621"	"ENSG00000257621"	3.13193072476264e-10	0.0401467783620294	6	1	0.263568071099394	1	1
"ENSG00000168961"	"ENSG00000168961"	3.37467286994416e-14	0.0406455887091184	7	1	0.220654201252728	1	1
"ENSG00000139546"	"ENSG00000139546"	0.00495314395529863	0.0408976511048848	3	1	-0.280390512482648	1	1
"ENSG00000206562"	"ENSG00000206562"	0.00335213916124532	0.0410008782205625	5	1	-0.201175130826717	1	1
"ENSG00000267673"	"ENSG00000267673"	9.32374534751353e-23	0.0413034590124696	7	1	-0.51076916284193	1	1
"ENSG00000148248"	"ENSG00000148248"	4.28159661415177e-13	0.0420027615752784	6	1	-0.298701374573658	1	1
"ENSG00000136536"	"ENSG00000136536"	0.00162733579684625	0.0420969797548847	5	1	0.2342162440323	1	1
"ENSG00000113163"	"ENSG00000113163"	0.000447360948675523	0.0421841662266151	5	1	-0.179743393794782	1	1
"ENSG00000153406"	"ENSG00000153406"	0.000169762438951653	0.0423783864904782	5	1	-0.172671938587412	1	1
"ENSG00000075975"	"ENSG00000075975"	0.00673713899121137	0.0427133912492371	3	1	0.25162444598605	1	1
"ENSG00000070190"	"ENSG00000070190"	0.00091078254481522	0.0428600001012143	3	1	-0.306088285440549	1	1
"ENSG00000073350"	"ENSG00000073350"	0.0064461776933716	0.0429197143272668	5	1	-0.330533259430619	1	1
"ENSG00000158315"	"ENSG00000158315"	1.53596695392304e-22	0.0429665658769429	4	1	0.414894613552391	1	1
"ENSG00000065809"	"ENSG00000065809"	0.00164906165673403	0.0431679131904697	7	1	0.305693077144234	1	1
"ENSG00000226067"	"ENSG00000226067"	1.10606090068612e-12	0.0436405072269354	10	1	0.288888888536117	1	1
"ENSG00000248092"	"ENSG00000248092"	0.0123958296513203	0.0446932374655774	4	1	0.421483971451443	1	1
"ENSG00000151881"	"ENSG00000151881"	5.29351621595438e-09	0.044780911335088	4	1	-0.388124513772747	1	1
"ENSG00000101310"	"ENSG00000101310"	1.28660228758904e-14	0.0451458394833966	9	1	-0.400105851729388	1	0.666666666666667
"ENSG00000022840"	"ENSG00000022840"	0.000301662870873823	0.0459087394063466	7	1	-0.316766015245422	1	1
"ENSG00000132463"	"ENSG00000132463"	0.000206263461695292	0.0461469727598704	8	1	-0.323375815304817	1	1
"ENSG00000181085"	"ENSG00000181085"	0.0301167703164366	0.0462355272919861	5	1	0.303485201646177	1	1
"ENSG00000204711"	"ENSG00000204711"	9.06039260477871e-06	0.0463129118526655	6	1	0.17104383119727	1	1
"ENSG00000115540"	"ENSG00000115540"	4.92054178644483e-09	0.0464971285645163	3	1	0.590401737290645	1	1
"ENSG00000244274"	"ENSG00000244274"	0.0069415689228438	0.0474825549505065	3	1	-0.126776657669731	1	1
"ENSG00000139842"	"ENSG00000139842"	0.00119100533310902	0.0480299370782753	4	1	0.351212381897416	1	1
"ENSG00000077147"	"ENSG00000077147"	0.0490963958778194	0.0493564394122951	3	1	-0.49836893075804	1	0.833333333333333
