"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Basal_VIC01_72hpi_child_Infected-Basal_uninfected_child_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000023191",3.71778703383138e-07,4.08005295810133e-08,5,2,-0.403948679069131,1,1
"ENSG00000119333",4.57974715116144e-08,1,3,0,-0.401331381921974,1,1
"ENSG00000149084",0.017402716352311,1,4,0,0.398967222798199,1,1
"ENSG00000106682",0.00434003001790888,0.0701860520257079,3,0,0.397516891488641,0.833333333333333,0.833333333333333
"ENSG00000143947",1.56917657480998e-82,0,2,2,-0.394990579986382,1,1
"ENSG00000073584",1.14427979049283e-05,1,11,0,-0.391304201512979,1,0.833333333333333
"ENSG00000110321",1.23231112968997e-06,0.0200257901007311,7,1,0.390485591150251,1,1
"ENSG00000107164",0.0389400335539009,1,3,0,-0.387911545340005,1,1
"ENSG00000108523",0.0231713139014869,0.735951448334988,7,0,0.382912307699446,1,1
"ENSG00000203985",0.000654273981244556,1,8,0,0.382393419586156,1,0.666666666666667
"ENSG00000103005",0.0320117263398037,1,3,0,-0.379296790092483,0.833333333333333,0.833333333333333
"ENSG00000007174",0.000612578279959232,0.451350634253224,7,0,0.378683654660161,0.833333333333333,0.833333333333333
"ENSG00000103495",0.0274376568289057,0.518964496628592,5,0,0.377481768250418,1,1
"ENSG00000113163",0.00508985278720521,1,5,0,0.376017046334953,1,1
"ENSG00000175756",0.0313104837984451,0.00611544703131846,4,1,0.375052424250707,1,1
"ENSG00000186594",0.0306509660085253,1,6,0,0.374971236718549,1,0.833333333333333
"ENSG00000175324",2.70050690653735e-07,1,3,0,-0.374228943278939,1,1
"ENSG00000167965",0.0255884668039859,1,4,0,0.368747782423976,1,1
"ENSG00000160752",2.54649770810053e-14,1,6,0,-0.368465965423066,1,1
"ENSG00000165644",0.00129625509306202,0.336522589781382,3,0,-0.3639075250715,1,1
"ENSG00000122359",1.02666411177099e-07,0.000495641262230826,7,1,-0.362179017197173,1,1
"ENSG00000117616",0.0389400335539009,0.147264138434959,6,0,-0.36096299960484,1,0.833333333333333
"ENSG00000113712",2.11904441126295e-25,1,10,0,0.360458972884125,1,0.5
"ENSG00000119801",0.000164324976290305,1,7,0,-0.359121684296011,1,0.833333333333333
"ENSG00000166598",0.000110471289444998,0.00252645597854315,4,1,0.355363826791243,1,1
"ENSG00000171314",2.95464370545282e-21,1,3,0,-0.352393916655436,1,1
"ENSG00000160799",0.00027193289296249,0.0384167384661744,6,1,0.349524899477614,1,1
"ENSG00000072110",4.4149719813288e-06,1,5,0,-0.349465548387131,1,1
"ENSG00000128309",6.96622126837422e-09,0.11303076237019,5,0,0.348431584423071,1,1
"ENSG00000148334",0.0118817688250892,1,5,0,0.34789930887448,1,1
"ENSG00000146457",0.0196806687272651,1,8,0,0.344266329506263,1,0.666666666666667
"ENSG00000281649",0.00922413348516708,0.117980347701317,6,0,-0.342879365033276,1,0.833333333333333
"ENSG00000182670",0.00140870727001748,1,7,0,-0.338447474186304,1,1
"ENSG00000100129",4.1558958331328e-08,1,6,0,0.337986711045238,1,1
"ENSG00000158864",0.000253173950894841,0,2,2,0.336773834315156,1,1
"ENSG00000140943",0.0375123308769392,0.52192024037343,3,0,0.335742098793641,1,1
"ENSG00000178057",3.54694419549155e-07,1,6,0,0.334718637513036,1,1
"ENSG00000196344",2.59520178229374e-07,1,4,0,-0.33341032677538,1,1
"ENSG00000124596",0.00109847571416209,1,10,0,-0.333332495121098,0.833333333333333,0.666666666666667
"ENSG00000203666",0.000535659088014077,1,6,0,-0.332193533339497,1,0.833333333333333
"ENSG00000079999",0.0102354755159815,1,4,0,-0.331762447516282,1,1
"ENSG00000072042",0.0157139061392089,0,2,2,0.328870185744821,1,1
"ENSG00000175866",0.0222237815452921,1,7,0,0.328065385100369,0.833333333333333,0.666666666666667
"ENSG00000141504",0.00211357023273823,1,5,0,-0.327182171661307,1,1
"ENSG00000156508",2.79725211887868e-289,0,2,2,0.326941783646971,1,1
"ENSG00000147676",0.00926877359000841,0.00429040836914062,3,1,-0.32292873466028,1,1
"ENSG00000161921",0.000289680412705262,1,5,0,-0.321901393359778,1,1
"ENSG00000179403",0.019848892109297,0.986787411921697,3,0,-0.320564164560035,1,1
"ENSG00000154582",7.30861675833598e-05,1,10,0,0.320020196794565,1,0.833333333333333
"ENSG00000125826",0.00322016523196959,0.95562268463149,6,0,-0.319332795556479,1,1
"ENSG00000052802",0.0126756719297348,0.0138999104862819,4,1,0.318968463011357,1,1
"ENSG00000111328",0.0117153268952655,1,5,0,-0.318696581036274,1,1
"ENSG00000063854",1.08046406998616e-10,0.00825023287018498,5,1,-0.318580300686903,1,1
"ENSG00000133318",0.00586813684679106,1,5,0,0.317072903950875,1,1
"ENSG00000168036",0.00480016681639493,1,8,0,-0.316822002564903,1,0.833333333333333
"ENSG00000117362",0.0109125556729009,0.0054826501224479,3,1,-0.315301462450126,1,1
"ENSG00000189067",0.00341417931635316,0.169254658616094,5,0,0.314735230464383,1,1
"ENSG00000090060",0.000188665640910723,1,5,0,0.314446569023052,1,1
"ENSG00000082153",7.75717895673216e-05,0.760694353397426,4,0,0.31330942470498,1,1
"ENSG00000147654",0.000130621547744227,1,6,0,-0.312235829304432,1,1
"ENSG00000173812",3.78066165581536e-15,5.02920919798609e-16,3,1,-0.311758993705379,1,1
"ENSG00000136147",0.00810086322898793,1,6,0,0.310605994084273,1,0.833333333333333
"ENSG00000169062",0.00268577405642299,0.54770212651189,7,0,-0.30831646704104,1,1
"ENSG00000137752",0.0291808080279805,0.218077679701961,5,0,-0.30769884448315,1,1
"ENSG00000141905",0.00127710928425641,1,7,0,-0.307694093070896,1,0.833333333333333
"ENSG00000138674",0.0400193251225805,1,6,0,-0.307692307692298,1,0.833333333333333
"ENSG00000101940",1.16105027496757e-05,1,5,0,-0.304347889016675,1,1
"ENSG00000204385",6.81074035410027e-08,0.345941132518513,4,0,-0.300899625717903,1,1
"ENSG00000110958",2.43566517154444e-09,0.751561020902193,4,0,0.300680372751219,1,1
"ENSG00000104611",0.0231713139014869,0.901996419117072,6,0,-0.300307106456699,1,0.833333333333333
"ENSG00000162949",4.05611549121037e-05,0.0411151835457208,6,1,-0.300140671708956,1,1
"ENSG00000100650",2.27336168772043e-10,1,5,0,-0.297245545541888,1,1
"ENSG00000131051",8.05464990150566e-05,1,12,0,-0.297236139923749,1,0.833333333333333
"ENSG00000146223",0.00524590890077273,1,7,0,0.295614392630088,1,0.833333333333333
"ENSG00000176393",0.00366397681982331,1,4,0,-0.295452257849183,1,1
"ENSG00000106305",0.00290154986406807,1,3,0,0.294821463361145,1,1
"ENSG00000204580",5.76342192513929e-05,1,7,0,-0.294117103076188,0.833333333333333,0.833333333333333
"ENSG00000128272",0.00157996878430622,0.0385898827959053,4,1,0.293197480454681,1,1
"ENSG00000166145",4.47947127074901e-05,0.136749101436142,9,0,-0.291664751529953,1,0.833333333333333
"ENSG00000115484",8.1837163388144e-07,1,5,0,-0.291468681386237,1,1
"ENSG00000147889",9.97417822249135e-07,0.288332659371094,8,0,0.288888180214604,1,1
"ENSG00000177106",0.00204800743094103,1,9,0,-0.285714285714286,1,0.833333333333333
"ENSG00000167136",0.000562645619366348,0.279922363375145,3,0,-0.28504215548923,1,1
"ENSG00000150773",0.00312581185411094,1,5,0,-0.283838296224388,1,1
"ENSG00000137776",0.00100766594354789,0.130169110092414,8,0,0.282903652054149,1,1
"ENSG00000151327",0.000577135079075502,1,6,0,-0.282058092280949,1,1
"ENSG00000111639",1.95743745285496e-12,0.0738693098530276,6,0,-0.281579323234168,1,1
"ENSG00000206053",0.0274376568289057,1,4,0,-0.281578543442194,1,1
"ENSG00000135185",0.000577504587114834,1,6,0,-0.280181396061289,1,0.833333333333333
"ENSG00000105974",0.0118817688250892,0.0489939028308079,5,1,-0.279352948365394,1,1
"ENSG00000197070",0.0214029342123571,1,5,0,-0.278006680048215,1,1
"ENSG00000104886",0.000126044342488191,0.610975342884309,7,0,0.277832566362864,1,1
"ENSG00000105289",0.0410591827223975,1,6,0,-0.277777432742958,1,1
"ENSG00000130640",0.00169108506803341,1,6,0,-0.277773859737965,0.833333333333333,0.833333333333333
"ENSG00000131236",3.72575779470524e-10,1,9,0,-0.272086849807066,1,1
"ENSG00000186081",2.73234820518417e-98,1,3,0,0.268447905987136,1,1
"ENSG00000175193",0.0472228366260146,0.634313268327257,4,0,0.268440174739582,1,1
"ENSG00000169223",2.43566517154444e-09,1,3,0,0.266522816121068,1,1
"ENSG00000149196",0.0445483386909076,1,4,0,-0.264421173852748,1,0.833333333333333
"ENSG00000168610",0.00179777104546529,1,6,0,0.262613315563655,1,1
"ENSG00000031698",0.00219007171859705,1,3,0,-0.262016720832992,1,1
"ENSG00000173272",3.90823418831389e-07,1,6,0,-0.260866525045454,1,1
"ENSG00000163660",3.88239404426205e-09,1,12,0,-0.260351317894565,1,1
"ENSG00000137098",0.00167677919102111,0.592999752217432,8,0,-0.260307996151015,1,1
"ENSG00000115457",1.51848759968196e-09,2.36556767213314e-09,3,2,-0.259675212236367,1,1
"ENSG00000114354",7.50064372951071e-06,0.0505558151448993,5,0,0.258064493922031,1,1
"ENSG00000197956",2.78858615652951e-299,1,3,0,-0.254589571253461,1,1
"ENSG00000176532",0.00727663418385132,1,5,0,-0.250003342529343,1,1
"ENSG00000144504",0.00166909929286849,1,10,0,-0.249999861456984,1,0.666666666666667
"ENSG00000123159",2.25668888421684e-17,1,8,0,-0.249999649274146,1,1
"ENSG00000064490",0.00100273122153762,0.962215186158897,6,0,0.249211436291954,1,1
"ENSG00000127129",0.0404344730164338,0,2,2,-0.248957081951301,1,1
"ENSG00000120992",0.00129625509306202,1,5,0,0.243214604209756,1,1
"ENSG00000166946",0.0498055443907389,0.0361912473672252,4,1,0.241856388127505,1,1
"ENSG00000112096",7.45940721014476e-05,1,9,0,0.241388046206014,1,0.833333333333333
"ENSG00000122644",1.2080570856691e-07,0.208138941059073,6,0,-0.234042552772413,1,1
"ENSG00000173467",8.71730617183146e-08,0.000382586582893818,4,1,0.232089517570376,1,1
"ENSG00000197982",0.0121767713604499,1,3,0,0.231528605607042,1,1
"ENSG00000139218",0.0388051547142136,0.627775450386384,5,0,-0.23132389301488,1,1
"ENSG00000241468",0.0145385070441598,0.0127561262061163,3,2,-0.231299029550673,1,1
"ENSG00000116350",0.00124060897559528,0.0396144606270089,4,1,0.231127721181266,1,1
"ENSG00000130511",0.0227509820829819,1,8,0,0.230801401182328,1,1
"ENSG00000084234",0.00345653647539731,1,9,0,-0.228250000598919,1,1
"ENSG00000112110",0.00462990464858712,1,4,0,-0.227302916267392,1,1
"ENSG00000228723",0.0246399520077856,1,5,0,-0.225835591059514,1,1
"ENSG00000093144",8.53529398653483e-07,1,7,0,-0.225806632513598,1,1
"ENSG00000163466",3.91006795383183e-08,2.30313889734999e-09,3,1,-0.224817096130677,1,1
"ENSG00000128016",8.67652400250462e-06,0.00362061456635024,3,1,-0.224351747733314,1,1
"ENSG00000136810",2.58251996231645e-98,1,4,0,-0.22420530157347,1,1
"ENSG00000117525",2.26108994845274e-07,0.396520620690117,4,0,0.223972829884365,1,1
"ENSG00000127125",0.00062187731989005,1,7,0,0.223824323784419,1,1
"ENSG00000126524",7.03008068132085e-05,1,3,0,-0.222359018611997,1,1
"ENSG00000157992",0.0134235969184917,1,7,0,0.222246133520035,1,1
"ENSG00000157601",6.45352907503999e-06,1,7,0,-0.22222267885814,1,1
"ENSG00000042753",0.0302191721794153,0.0114389042196257,4,1,-0.218388730572721,1,1
"ENSG00000178951",0.0157139061392089,0.133738864567025,6,0,-0.218012092820427,1,1
"ENSG00000141232",0.0406224866013294,0,2,2,-0.216261174982582,1,1
"ENSG00000111237",0.0177839359818652,0.00933834026180206,3,1,0.215502571763968,1,1
"ENSG00000100138",0.00304961784629325,1,7,0,-0.213536558444949,1,1
"ENSG00000163832",0.00559641958215915,1,8,0,-0.213173006932547,1,1
"ENSG00000166710",3.1853991505291e-08,1,6,0,-0.213135582678453,1,1
"ENSG00000115963",0.00129625509306202,1,6,0,0.211110345454996,1,1
"ENSG00000112699",0.0217077619984326,1,4,0,-0.210196690033698,1,1
"ENSG00000162076",0.0035637911399309,1,4,0,0.209932937839591,1,1
"ENSG00000172239",0.00047989860422472,1,7,0,-0.206895911890563,1,1
"ENSG00000169764",0.0126770785382721,1,6,0,0.204156471837229,1,1
"ENSG00000159588",0.00494177702946404,1,13,0,-0.203354101395306,1,0.833333333333333
"ENSG00000104852",0.000877099277383349,1,5,0,-0.202123800835735,1,1
"ENSG00000163938",0.0222237815452921,1,3,0,-0.201825502393074,1,1
"ENSG00000147403",1.5160336792947e-13,4.48712909432097e-08,9,1,0.200436124288005,1,1
"ENSG00000147140",0.0217077619984326,0.823924179688373,7,0,0.199999966802808,1,1
"ENSG00000185499",8.86075369750688e-10,1,10,0,-0.199999953274957,1,1
"ENSG00000138085",7.76737244534412e-10,1,6,0,0.198830269422988,1,1
"ENSG00000163382",0.0238632410899252,1,3,0,0.198715318996572,1,1
"ENSG00000069011",0.0426624835778392,0.922738975523598,5,0,-0.197456919617067,1,1
"ENSG00000167460",0.0420811305319695,0.635499129160558,6,0,-0.19067086692236,1,1
"ENSG00000137648",0.0195735002711841,1,6,0,-0.188345922799555,1,1
"ENSG00000115310",0.00595442591220234,1,5,0,0.188171706224353,1,1
"ENSG00000004838",1.23231112968997e-06,0.0205933016428937,4,1,-0.188031468017178,1,1
"ENSG00000162909",0.000441132407645343,0,2,2,-0.188020505022001,1,1
"ENSG00000166164",0.0388051547142136,1,4,0,0.187973961708216,1,1
"ENSG00000099282",0.045399864297807,0.224829241500649,4,0,-0.186699173408127,1,1
"ENSG00000144381",0.025417010687421,0.100986139584014,3,0,-0.185346331216831,1,1
"ENSG00000122545",0.00529034947563646,1,7,0,0.183783570285976,1,1
"ENSG00000154640",0.000579156493629126,1,5,0,-0.18334247533203,1,1
"ENSG00000162496",2.22888934641473e-09,0.842477003388408,8,0,0.182351173811887,1,1
"ENSG00000081870",0.0423656632089875,0.606241548258997,6,0,-0.18182812223549,1,1
"ENSG00000118515",0.000524873423690094,1,4,0,-0.181707580198615,1,1
"ENSG00000099901",0.0323373857646444,0.0139380789162772,3,1,0.18142782275341,1,1
"ENSG00000100219",0.000314269175140295,1,5,0,0.1797245727164,1,1
"ENSG00000184584",0.0291808080279805,1,6,0,-0.179505990221537,1,1
"ENSG00000108244",0.0306930754593095,0.216745519077824,3,0,-0.179440041146493,1,1
"ENSG00000104763",0.00101638374305438,1,7,0,0.178685207098335,1,1
"ENSG00000135373",0.00483125976314185,1,4,0,-0.178571637375317,1,1
"ENSG00000109332",0.0406266203216809,1,7,0,0.177205322759611,1,1
"ENSG00000165474",0.0112906083742631,1,3,0,-0.17654758490773,1,1
"ENSG00000163319",0.0267407348850809,1,6,0,0.176016216417902,1,1
"ENSG00000143420",0.000732041544291525,1,4,0,-0.173597674117125,1,1
"ENSG00000168066",0.0225224088436929,1,4,0,0.173395832057523,1,1
"ENSG00000167671",0.0459396044691477,1,5,0,-0.173174415317623,1,1
"ENSG00000175183",0.0118817688250892,0.841773286143056,4,0,-0.171866725657924,1,1
"ENSG00000185201",0.00100273122153762,0.504895459180788,4,0,0.171030465887534,1,1
"ENSG00000164032",1.9255670636938e-06,1,3,0,-0.169798201942874,1,1
"ENSG00000172725",1.22237577812068e-05,1,3,0,-0.16767222024757,1,1
"ENSG00000163565",0.000206525225216068,1,14,0,-0.167415145865268,1,0.833333333333333
"ENSG00000069849",0.00175833677821862,1,3,0,-0.167263070951141,1,1
"ENSG00000183291",0.0309389379280353,1,4,0,-0.166757253191834,1,1
"ENSG00000267795",0.00109592748847315,0.352205783932061,7,0,-0.166666415889124,1,1
"ENSG00000143222",2.43895813675726e-14,1,4,0,-0.166467750995867,1,1
"ENSG00000099783",1.12514940462873e-05,1,7,0,0.165880478488165,1,1
"ENSG00000165119",0.000266787904152278,1,7,0,-0.163789818958776,1,1
"ENSG00000120885",0.00157996878430622,1,4,0,-0.162096667967191,1,1
"ENSG00000068697",4.51063689605156e-13,1,4,0,-0.161203913353515,1,1
"ENSG00000123395",0.0313104837984451,0.323246821505076,3,0,-0.156964175695613,1,1
"ENSG00000105854",0.0359072859720662,0.873292831706613,4,0,0.156352656010957,1,1
"ENSG00000213145",0.000996491740160418,0.297665265529393,6,0,-0.156229995611138,1,1
"ENSG00000087842",0.00531244504883185,1,4,0,0.152829226756376,1,1
"ENSG00000198355",0.0152213760869669,1,3,0,-0.152704502854863,1,1
"ENSG00000114956",0.0195735002711841,1,6,0,0.152141644293531,1,1
"ENSG00000130255",0.0022744990436901,1,5,0,0.149358802346335,1,1
"ENSG00000177989",0.0209557106032679,1,15,0,0.14864624429571,1,1
"ENSG00000153774",0.000365163817358793,1,7,0,0.14583559456759,1,1
"ENSG00000065054",0.000365279497609706,1,5,0,-0.144639948819675,1,1
"ENSG00000175348",0.043852606202573,1,5,0,-0.139497799499995,1,1
"ENSG00000170035",0.0247543885847696,1,5,0,0.138715018243404,1,1
"ENSG00000115875",0.00276615455200725,1,5,0,0.138304899410876,1,1
"ENSG00000198643",1.14488255583571e-06,1,3,0,0.134597810287237,1,1
"ENSG00000178952",0.000252544076743542,0,2,2,0.134591713196823,1,1
"ENSG00000167757",0.000197229268904066,1,7,0,0.131693227148459,1,1
"ENSG00000111906",0.0171521622384877,1,6,0,0.13095236514081,1,1
"ENSG00000118680",5.25408423996718e-07,0,2,2,-0.129530832242888,1,1
"ENSG00000198242",1.12514940462873e-05,1,3,0,-0.129377137585801,1,1
"ENSG00000087460",5.7153241116142e-14,1,11,0,0.128432842680651,1,1
"ENSG00000185043",0.000440023217858837,0,2,2,-0.128100528725809,1,1
"ENSG00000147123",0.0222237815452921,1,5,0,0.126523027898585,1,1
"ENSG00000172500",0.000174675374817961,1,4,0,0.125897114602923,1,1
"ENSG00000120727",0.0446216015654863,1,3,0,0.125828479049372,0.833333333333333,0.833333333333333
"ENSG00000090238",0.0236409068665872,1,5,0,-0.123735084101803,1,1
"ENSG00000100360",5.13327411986425e-06,1,6,0,0.123477631362851,1,1
"ENSG00000179262",0.000445943247985675,1,4,0,0.121739133742843,1,1
"ENSG00000027697",0.0424960539498835,1,4,0,-0.12167423566351,1,1
"ENSG00000137575",0.0287168657041758,1,4,0,-0.121516444599989,1,1
"ENSG00000130429",8.17656022558045e-09,1,3,0,-0.119583618386777,1,1
"ENSG00000272398",0.000578028957775665,1,4,0,-0.119373669339548,1,1
"ENSG00000108654",0.0246701748377444,1,4,0,0.118127208665397,1,1
"ENSG00000161960",5.06733132356572e-05,1,3,0,0.117847294202853,1,1
"ENSG00000106211",1.86642393363726e-07,1,3,0,-0.115530182095361,1,1
"ENSG00000106853",0.00551493619668498,1,9,0,-0.115312487281287,1,1
"ENSG00000005001",0.0446216015654863,1,5,0,0.113924443166836,1,1
"ENSG00000060138",2.68531584530664e-07,1,6,0,0.108635486445269,1,1
"ENSG00000176209",0.00143404752304087,1,7,0,-0.108107900361179,1,1
"ENSG00000168374",0.0380250673649646,1,3,0,0.107142857186189,1,1
"ENSG00000166136",0.00444873865779391,1,4,0,0.10683645740162,1,1
"ENSG00000176788",0.0157139061392089,1,3,0,0.106673742383987,1,1
"ENSG00000109971",0.00166308659663202,1,4,0,-0.104298261347477,1,1
"ENSG00000148180",5.76342192513929e-05,1,7,0,0.103141804859788,1,1
"ENSG00000100902",0.0195977146092183,1,3,0,0.102679306896699,1,1
"ENSG00000116044",0.000314269175140295,1,7,0,0.10238087611543,1,1
"ENSG00000166165",0.010936925352366,1,3,0,0.102173108048686,1,1
"ENSG00000116478",0.0227509820829819,1,3,0,-0.0992677947611357,1,1
"ENSG00000172354",0.00597061840762062,1,6,0,0.0989432744356333,1,0.833333333333333
"ENSG00000138326",4.90024668245402e-05,1,4,0,0.0975909716461136,1,1
"ENSG00000136521",0.0419189945115526,1,3,0,0.0940510039270313,1,1
"ENSG00000169908",0.000929181938509882,1,3,0,-0.0930753259392822,1,1
"ENSG00000170345",0.000200039260586302,1,5,0,-0.0922379371509759,1,1
"ENSG00000205420",1.10836804897637e-24,1,3,0,-0.0921264933107062,1,1
"ENSG00000053371",6.41517779671518e-05,1,4,0,-0.0908532491038635,1,1
"ENSG00000132475",0.0187328066526597,1,3,0,0.0866689217765658,1,1
"ENSG00000130066",1.34891990645189e-07,1,4,0,0.0860691424485276,1,1
"ENSG00000136238",0.0270753737769095,1,3,0,0.0840010675434603,1,1
"ENSG00000075415",4.0595055162034e-09,1,3,0,-0.0837952929446395,1,1
"ENSG00000163435",1.24944486220435e-06,1,4,0,0.0828697007041113,1,1
"ENSG00000170421",0.0200952768768055,1,3,0,0.0804510545248389,1,1
"ENSG00000181019",0.016118061697982,1,5,0,-0.0761683418644602,1,1
"ENSG00000113648",0.0111040606350375,1,7,0,-0.0745339599426014,1,1
"ENSG00000135486",0.00167677919102111,1,5,0,0.0640541365246854,1,1
"ENSG00000163931",0.00316737914600981,1,3,0,0.0608008071871167,1,1
"ENSG00000184009",0.00618301368031187,0,2,2,0.0523931447379163,1,1
"ENSG00000057149",0.000314269175140295,0,2,2,0.0464781307937229,1,1
"ENSG00000174444",0.0246399520077856,0,2,2,0.0445703124277346,1,1
"ENSG00000187514",0.0419189945115526,0,2,2,0.0399511092527493,1,1
