"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Cycling_basal_UK_72hpi_adult_Infected-Cycling_basal_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000151327",0.00251276118107829,0.142673994999691,5,0,-0.275253310404033,1,1
"ENSG00000119979",0.0098564484403658,0.38481047633253,4,0,-0.275111912695151,1,1
"ENSG00000157873",0.00447446210459384,0.841022162848178,7,0,0.274781854911809,1,1
"ENSG00000159346",0.000214756709513834,0.241509168210535,4,0,-0.273966455892388,1,1
"ENSG00000113712",7.88338171105811e-21,0.147003995129689,11,0,-0.273809566590874,1,1
"ENSG00000153113",1.87613456838288e-05,0.00326199336919835,13,1,-0.273099538641997,1,0.833333333333333
"ENSG00000126581",0.00424902297942156,1,5,0,-0.272557972439393,1,1
"ENSG00000124570",0.0015286128764457,0.670919884981388,6,0,0.272052989463868,1,1
"ENSG00000150403",0.0020983984993838,1,6,0,-0.270777008149185,1,1
"ENSG00000171928",0.000104358311287801,1,3,0,0.270220902311478,1,1
"ENSG00000157601",1.08331445732032e-06,0.459967959167358,4,0,0.269713453553691,1,1
"ENSG00000163832",0.00512574542110094,1,5,0,0.269312931774499,1,0.833333333333333
"ENSG00000170638",0.0210997646727678,0.42689138489401,7,0,-0.26920595790339,1,0.833333333333333
"ENSG00000140943",0.000327896674446658,1,5,0,0.26785744062076,1,1
"ENSG00000230937",4.10676622403433e-11,1,7,0,0.26759431781173,1,1
"ENSG00000176788",2.68312309250824e-11,1,3,0,-0.266721531721506,1,1
"ENSG00000117228",0.000896704519763256,0.2402645511583,5,0,0.266666494182093,1,1
"ENSG00000185222",0.0248689048531967,0.667254096633714,3,0,0.265185892408199,1,1
"ENSG00000173272",3.9527684036023e-11,7.06236848519374e-07,3,1,0.264672951585718,1,1
"ENSG00000139835",0.0412846606409307,0.228593851298241,5,0,-0.263891266535158,1,1
"ENSG00000155287",0.0225254653822402,0.199626006287661,6,0,-0.263327401112748,1,1
"ENSG00000158163",0.0357765148041739,1,3,0,0.261792281408601,1,1
"ENSG00000187954",0.00291904265126618,1,9,0,0.26109863269991,1,1
"ENSG00000106052",0.00836662778763379,0.250588952948401,5,0,-0.26086378123665,1,1
"ENSG00000153292",0.00568219273252357,1,8,0,0.260602237426132,1,1
"ENSG00000185055",7.98439402898879e-07,1,7,0,0.259886994089874,1,1
"ENSG00000123159",2.32526499007429e-09,1,7,0,-0.259720229513271,1,1
"ENSG00000067066",0.00287734784628079,1,8,0,-0.259371652836325,1,1
"ENSG00000128951",0.0015633703794785,0.037314248570826,4,1,-0.258940681701648,1,1
"ENSG00000158315",0.000350245564350638,1,4,0,0.258906537977954,1,1
"ENSG00000126214",0.0201159849994786,1,9,0,-0.258452315661729,1,0.833333333333333
"ENSG00000145113",1.43166060056916e-19,1,11,0,0.258064473487678,1,1
"ENSG00000060237",0.00656734189826685,1,5,0,-0.257142123872502,1,1
"ENSG00000160688",0.00454765473058031,1,5,0,-0.25699745444033,1,1
"ENSG00000163938",0.00236889413356932,0.367566299739566,4,0,0.256188751166004,1,1
"ENSG00000253710",0.0186440085104153,1,5,0,0.255909960189419,1,1
"ENSG00000068079",0.0227044678570863,0.635273988022768,3,0,0.255908746456561,1,1
"ENSG00000141424",0.0189978008761764,1,5,0,0.254423508444088,1,0.833333333333333
"ENSG00000115963",0.0324844183726651,0.00564013415646946,4,1,0.254228394495395,1,1
"ENSG00000196344",7.16958035971747e-18,1,6,0,-0.253870080790731,1,1
"ENSG00000124733",0.0395421540794611,0.133154535653945,3,0,0.253834756264185,1,1
"ENSG00000114383",0.0136142482308735,1,4,0,0.253332416191743,1,1
"ENSG00000109180",0.000111102814331826,0.0047644026430101,4,1,0.253245909310687,1,1
"ENSG00000141504",0.000429728225281141,0.796874011172711,5,0,0.253125927841508,1,1
"ENSG00000091073",0.000387050328612982,1,10,0,-0.250875727335904,1,1
"ENSG00000129625",2.2010366597591e-09,0.00970974552256475,3,1,0.250695403954782,1,1
"ENSG00000204054",0.0249830991640351,1,9,0,-0.250000003358,1,1
"ENSG00000122033",0.0474739428308407,0.545102941905924,5,0,0.249999999826263,1,1
"ENSG00000108946",0.00938414446555923,1,9,0,0.24999729001866,1,0.833333333333333
"ENSG00000029363",3.70330000795619e-05,0.638782120416863,7,0,-0.249577055492477,1,1
"ENSG00000094755",0.0369091489743699,0.772758459096769,5,0,0.24916588746999,1,1
"ENSG00000007174",0.0296910483308022,1,4,0,0.249034284239517,1,1
"ENSG00000147996",0.000600535998769972,1,8,0,-0.248973242652899,1,0.833333333333333
"ENSG00000074696",0.0264180331466884,0.0356408617554815,3,1,0.248871284809957,1,1
"ENSG00000168374",0.000229378783405856,0.00173145197658956,3,1,-0.247803759416653,1,1
"ENSG00000102854",3.39802338198648e-07,0.0330409144075921,9,1,-0.246258816686096,1,1
"ENSG00000118705",1.14763946113485e-05,0.100724481742363,3,0,0.245776389219178,1,1
"ENSG00000184584",7.24482851606449e-06,1,11,0,0.244415329180513,1,0.666666666666667
"ENSG00000163931",9.42936168239828e-09,0,2,2,0.244369969960535,1,1
"ENSG00000051620",0.0119104575619386,0.00209612044226842,3,2,0.244208378374869,1,1
"ENSG00000198492",8.0751863292216e-09,1,8,0,-0.243902439018474,1,1
"ENSG00000138777",0.0274615743537443,0.00899989650219084,3,1,-0.243314464472038,1,1
"ENSG00000079462",0.0430845542828985,0.0465048865245952,4,1,0.243031745089098,1,1
"ENSG00000133142",7.8843534351657e-07,0.0178611715030331,7,1,0.241912069593841,1,1
"ENSG00000133818",0.0101658198760433,0.055479802246227,3,0,0.241910595710039,1,1
"ENSG00000075413",0.029602227822744,1,7,0,-0.241864509112939,0.833333333333333,0.833333333333333
"ENSG00000087460",6.56921666246962e-18,0.00222324176902675,11,1,-0.241348584495202,1,1
"ENSG00000177989",1.04962376042185e-09,0.841896946085679,7,0,0.239447952621568,1,1
"ENSG00000161203",2.29978021354819e-16,8.69388707904724e-08,4,1,-0.238233100858395,1,1
"ENSG00000112679",0.00720117657613869,1,7,0,-0.238095715522254,1,1
"ENSG00000147099",0.0151122401256723,1,8,0,-0.238094299611305,1,0.833333333333333
"ENSG00000070423",0.00767761351572697,1,3,0,-0.236236142974495,1,1
"ENSG00000050426",0.00354439427650104,1,9,0,-0.235293909750279,1,0.833333333333333
"ENSG00000152795",6.54255605728734e-07,1,4,0,-0.232864362470225,1,1
"ENSG00000132341",3.38589754258527e-14,0,2,2,-0.231029530770808,1,1
"ENSG00000104824",0.00941035385731092,1,6,0,0.230769298923309,1,1
"ENSG00000150093",0.00334513897514409,0.211463941995713,5,0,-0.229597009197251,1,1
"ENSG00000245532",1.74790906435185e-09,2.06791085653909e-05,4,4,-0.229539996213005,1,1
"ENSG00000109339",0.000161946705615839,0.668045782300251,11,0,0.229400195955731,1,1
"ENSG00000174720",2.73424473180645e-08,1,10,0,-0.229166540168126,1,1
"ENSG00000141002",1.28785415648432e-07,1,6,0,0.228819175086183,1,1
"ENSG00000048342",0.0281350442396242,1,6,0,-0.228571349569163,1,1
"ENSG00000100823",0.000178769340637611,0.192247423325252,5,0,0.227998969636035,1,1
"ENSG00000186298",0.00669085403291436,1,5,0,-0.227262766651052,1,1
"ENSG00000163382",0.0131008006879477,0,2,2,0.226883914854856,1,1
"ENSG00000196591",0.000107496714220577,1,5,0,-0.225837100216624,1,1
"ENSG00000070081",0.0356739199115496,1,11,0,0.225497076300836,1,1
"ENSG00000146223",0.014923642779939,0.840844972749596,5,0,-0.225143165212649,1,1
"ENSG00000196704",0.00230266738879372,0.39370817457884,10,0,0.223580616014888,1,1
"ENSG00000106077",0.0310886594377524,0.187174329992787,5,0,-0.223421013862183,1,1
"ENSG00000175482",0.0152377196251886,1,9,0,-0.22222221649407,1,1
"ENSG00000186184",0.0015286128764457,0.126121301754271,7,0,0.219711162391953,1,0.833333333333333
"ENSG00000087087",0.019882884376295,1,8,0,0.219606037167683,1,0.666666666666667
"ENSG00000070526",8.27453614746661e-06,0.965217222035108,7,0,0.218293775379332,1,1
"ENSG00000133606",0.00158873842600328,1,7,0,-0.216403247304037,1,1
"ENSG00000276170",0.000224528505586008,1,10,0,-0.216215966063278,1,1
"ENSG00000174891",0.0342324336466381,1,5,0,-0.215454405624902,1,1
"ENSG00000228723",0.00646220138220196,0.688128406917631,4,0,0.215003826193532,1,1
"ENSG00000198563",3.1171998428812e-07,0.063452444646087,7,0,-0.214525333020711,1,1
"ENSG00000006625",0.0157966052733477,0.00283111539867864,3,1,0.214341825246121,1,1
"ENSG00000100209",0.0161760319964964,1,6,0,-0.212976558679986,1,1
"ENSG00000135926",0.03232826224074,1,3,0,-0.212724562352661,1,1
"ENSG00000106853",0.00590980559482673,0.0102756846414928,7,1,-0.212428876598027,1,1
"ENSG00000158716",0.0213500599566855,0.0711338470071686,3,0,0.212368515331846,1,1
"ENSG00000132406",0.0161760319964964,1,3,0,0.211196528165345,1,1
"ENSG00000081870",4.52988348717128e-08,1,5,0,0.21106834591409,1,1
"ENSG00000228300",0.000562508914760106,0,2,2,-0.210333715378726,1,1
"ENSG00000138668",0.0151122401256723,0.320784253507132,6,0,-0.208945453289054,1,1
"ENSG00000164120",0.0337999732917473,1,7,0,-0.208333612987318,1,1
"ENSG00000104164",0.000714413595557851,0,2,2,0.207106278166249,1,1
"ENSG00000281649",0.00021750542248995,1,7,0,-0.207099385203784,1,0.833333333333333
"ENSG00000166508",0.0369589036565031,1,4,0,-0.20697245309936,1,1
"ENSG00000161010",0.0143963567357006,1,4,0,-0.205129638253631,1,1
"ENSG00000051108",0.000600535998769972,1,3,0,0.203759438926112,1,1
"ENSG00000117525",6.0429823586361e-11,1,5,0,0.203591102674177,1,1
"ENSG00000083896",0.0186184088349364,1,7,0,0.201942828882038,1,1
"ENSG00000104964",6.88715303966572e-13,0.00184167018091016,6,1,-0.201496198531745,1,1
"ENSG00000148120",3.20076954383526e-08,1,9,0,0.201478687399375,1,1
"ENSG00000265190",3.38254149243363e-05,0.903629711157748,4,0,0.200652561967824,1,1
"ENSG00000170035",0.000119712027928346,1,6,0,0.200385253745292,1,1
"ENSG00000105568",0.0309832340575017,0.438278464703026,3,0,0.199618787771708,1,1
"ENSG00000184924",0.00448118306726438,0,2,2,0.19886666619528,1,1
"ENSG00000011198",0.025139421511988,0.637633069780219,7,0,-0.19798050275491,1,1
"ENSG00000075914",0.019882884376295,0.084576950962413,5,0,-0.196491517159705,1,1
"ENSG00000124155",0.0015633703794785,0.18792839191674,5,0,0.195924714561729,1,1
"ENSG00000167526",1.75759879009426e-05,0.0956974375979273,5,0,-0.194983679952345,1,1
"ENSG00000182518",0.0465030315184159,1,4,0,0.192560592395975,1,1
"ENSG00000154473",0.0129058245754419,1,3,0,-0.192199343600651,1,1
"ENSG00000162949",0.0267790098127713,1,8,0,-0.191652577367343,1,1
"ENSG00000132780",0.00834380819799431,1,7,0,-0.191175855966938,1,1
"ENSG00000153310",4.93177166345563e-05,1,12,0,0.19047619047619,1,1
"ENSG00000153443",0.0239381258973316,0.890553884313065,6,0,-0.19047617049906,1,1
"ENSG00000115484",7.67812295685575e-06,1,5,0,-0.190193593727812,1,1
"ENSG00000185043",1.70971310028694e-10,0,2,2,-0.190074803502147,1,1
"ENSG00000148735",0.01960318165907,1,4,0,-0.188235561418005,1,1
"ENSG00000090621",2.81066254503961e-06,1,8,0,-0.188061819517644,1,1
"ENSG00000213719",1.44948420017015e-68,1,5,0,-0.18767129212491,1,1
"ENSG00000078674",0.000108330770116318,1,12,0,0.187566495655118,1,1
"ENSG00000165949",0.00608224975564942,0.000825982606360574,3,1,0.187188612027045,1,1
"ENSG00000161921",1.24551720962196e-05,0.0087797580414043,4,1,-0.186633202826377,1,1
"ENSG00000160789",0.0163842431969839,0.00409034137155464,3,2,-0.185884498991805,1,1
"ENSG00000172239",4.76326005636905e-06,1,7,0,-0.185536059697027,1,1
"ENSG00000134905",0.0253935700881449,1,5,0,0.184892551198553,1,1
"ENSG00000169764",0.0182284067936314,1,4,0,0.18437275966831,1,1
"ENSG00000023191",0.00480333334032244,0.000979903811413243,6,1,0.184305192847398,1,1
"ENSG00000108679",0.00212428185272009,0.000234382999233368,3,2,0.183852139832704,1,1
"ENSG00000148180",0.0240557769701847,0.00185669407607414,6,1,-0.183836307464443,1,1
"ENSG00000116209",1.05062959367841e-28,7.19048928022973e-12,4,1,-0.183782889173195,1,1
"ENSG00000071462",8.12069278371302e-05,1,3,0,-0.183765585003358,1,1
"ENSG00000003402",0.00456078507416937,1,9,0,0.183393070801079,1,0.833333333333333
"ENSG00000169429",0.00059100862847585,0,2,2,0.183248501526272,1,1
"ENSG00000074071",0.000403943283684882,0.00126323619581626,4,1,-0.183099448996087,1,1
"ENSG00000114942",1.10110197928023e-77,1,4,0,0.182154165032663,1,1
"ENSG00000133315",0.0191132633270574,0.779637673565785,4,0,-0.182005477648065,1,1
"ENSG00000092199",0.000132847540334005,0.519172067699636,9,0,-0.181766273303015,1,1
"ENSG00000122644",8.72458466724015e-05,1,6,0,-0.180822244715067,1,1
"ENSG00000176532",0.019673360520037,1,3,0,-0.178321488929469,1,1
"ENSG00000159588",0.0215077473661781,1,13,0,-0.177994526022562,1,1
"ENSG00000110321",0.000135586632441666,0.387272542383535,6,0,-0.177976578919483,1,1
"ENSG00000117308",0.00163688287921106,1,7,0,-0.17542763227446,1,1
"ENSG00000168734",0.0484911476664431,1,4,0,0.173913043478449,1,1
"ENSG00000168288",1.13736075155667e-06,1,3,0,0.173675246517555,1,1
"ENSG00000101608",1.57670749989447e-13,1,3,0,-0.173583381003629,1,1
"ENSG00000182670",0.000531321306777719,1,8,0,-0.172345435263132,1,1
"ENSG00000100883",0.0273559905746202,0.813850036047939,7,0,0.17142852851666,1,1
"ENSG00000065154",0.0160603990868672,0,2,2,-0.171368097688088,1,1
"ENSG00000134152",0.0380094321457876,1,6,0,0.170954299663605,1,1
"ENSG00000157954",0.00755867311070747,1,8,0,-0.170858452450697,1,1
"ENSG00000127184",1.22506433162223e-12,4.93922495934748e-10,3,1,-0.169592252559437,1,1
"ENSG00000100219",3.55703473615484e-05,1,6,0,0.168089952031958,1,1
"ENSG00000129351",0.00462563950042204,1,8,0,-0.167832069859195,1,1
"ENSG00000114686",0.00473385837047871,1,4,0,-0.167677209767257,1,1
"ENSG00000196141",0.000564559972145788,1,11,0,0.167450262522914,1,1
"ENSG00000064490",0.00274334985389973,1,8,0,-0.167019703550171,1,1
"ENSG00000062038",0.0160603990868672,1,4,0,-0.166666821932024,1,1
"ENSG00000130511",7.7440532591688e-06,1,11,0,0.166666380115805,1,1
"ENSG00000111011",0.0476697061930208,1,11,0,0.166021937635474,1,1
"ENSG00000206073",0.000136281122192328,0.00027339389451244,3,1,0.163873064476501,1,1
"ENSG00000119888",2.87046575795819e-06,1,4,0,0.163153386450682,1,1
"ENSG00000157514",0.00568219273252357,1,8,0,-0.162644365550856,1,1
"ENSG00000172354",0.00190488245419153,0.000563620144628228,3,1,-0.162527451287706,1,1
"ENSG00000136682",0.00328178763687334,1,10,0,-0.162161673916095,1,1
"ENSG00000250722",0.0117668781475786,1,3,0,-0.158401686356897,1,1
"ENSG00000116754",3.17742666670823e-05,0.119598887319321,7,0,0.157832283716038,1,1
"ENSG00000175183",0.00613488768196705,1,3,0,0.156879599030453,1,1
"ENSG00000113845",0.0118213710269953,0.976478315310419,3,0,0.156380853021078,1,1
"ENSG00000100906",0.00479211665094947,0,2,2,0.154335131563454,1,1
"ENSG00000109390",0.00376244018647249,1,4,0,-0.154173102813444,1,1
"ENSG00000173933",0.00231437342657374,0.338523927489638,5,0,0.153128972500529,1,1
"ENSG00000213928",0.0407667020893225,1,6,0,0.151573200405109,1,1
"ENSG00000151689",0.00194428043579156,1,7,0,-0.150000504984188,1,1
"ENSG00000124299",0.0416444502857792,1,3,0,0.149914711502866,1,1
"ENSG00000132507",0.00045820704365803,0.266851706401523,3,0,0.149468211422914,1,1
"ENSG00000185201",0.000595716776489777,0.293765227088999,4,0,0.14893187527209,1,1
"ENSG00000168066",0.00606220301796015,1,5,0,0.148864242880493,1,1
"ENSG00000120992",2.19082149278589e-06,1,7,0,0.148148337904506,1,1
"ENSG00000053371",1.38103725827807e-07,1,3,0,0.147351599569021,1,1
"ENSG00000173153",0.038242573616837,1,6,0,0.146247843199551,1,1
"ENSG00000145287",1.82229177573331e-08,1,5,0,-0.146226498657376,1,1
"ENSG00000057608",0.00881050590970497,1,3,0,0.144031904068016,1,1
"ENSG00000161547",0.0377150290453118,0.287036349468062,5,0,-0.141608510570416,1,1
"ENSG00000161011",0.000717911982605126,1,3,0,0.141506452073747,1,1
"ENSG00000144713",4.99460025320561e-25,0,2,2,-0.140991057732143,1,1
"ENSG00000114638",0.00122514813867104,0.0226604344401656,3,1,-0.140195292417501,1,1
"ENSG00000112335",0.00036643335230681,1,5,0,-0.139163756255941,1,1
"ENSG00000152669",0.0125653860749927,0.416835016548694,3,0,0.138654148011771,1,1
"ENSG00000005001",0.00418288181013725,1,5,0,-0.13686375435053,1,1
"ENSG00000072210",0.00109363030463799,1,8,0,-0.136545414894074,1,1
"ENSG00000104904",1.68562347027021e-09,1,3,0,-0.136210977892612,1,1
"ENSG00000008282",0.00576289841657915,1,4,0,0.135701848973281,1,1
"ENSG00000272398",6.77235485494625e-07,1,6,0,-0.134190909713641,1,1
"ENSG00000099783",4.7246211029016e-10,1,8,0,-0.129312100505806,1,1
"ENSG00000115875",3.23746394319604e-05,1,4,0,0.12917947556521,1,1
"ENSG00000165119",0.00736933931875888,1,9,0,-0.125790359765951,1,1
"ENSG00000116044",4.10676622403433e-11,1,8,0,-0.124999523722257,1,1
"ENSG00000165474",0.0329661168673611,0,2,2,-0.124968628361072,1,1
"ENSG00000198355",0.000537134538723825,1,5,0,-0.123919772592376,1,1
"ENSG00000182853",0.000757210315441348,0.847864165602662,4,0,0.122884395996536,1,1
"ENSG00000120725",0.0349247819248439,1,5,0,-0.122259703337074,1,1
"ENSG00000106541",2.72126322923831e-11,1,3,0,0.120476969253724,1,1
"ENSG00000147676",0.00788657573488253,1,4,0,0.119977785922236,1,1
"ENSG00000120885",0.000181114941267237,1,4,0,-0.119502767811098,1,1
"ENSG00000154640",0.0273679232584314,1,3,0,-0.119390342568873,1,1
"ENSG00000177426",0.0239381258973316,1,8,0,0.118775502530286,1,1
"ENSG00000205937",0.0396948904425649,1,7,0,-0.118181751198024,1,1
"ENSG00000168610",0.0294224112500492,1,5,0,0.117689267515977,1,1
"ENSG00000143420",0.000250379892628847,1,4,0,-0.116970727411668,1,1
"ENSG00000215845",0.00951127707808531,1,3,0,-0.116142065607335,1,1
"ENSG00000060762",0.0296910483308022,1,5,0,-0.115529326552775,1,1
"ENSG00000135821",1.45609246010495e-10,1,6,0,-0.114135364238761,1,1
"ENSG00000168259",0.04600909023374,1,3,0,0.113045233133579,1,1
"ENSG00000143761",0.00162477528870905,1,3,0,0.112507585712652,1,1
"ENSG00000137309",0.0217308654767672,1,4,0,0.109108843811105,1,1
"ENSG00000114354",0.0188293678348924,1,5,0,-0.107644912794234,1,1
"ENSG00000153347",0.0317619337144388,1,3,0,0.107083360745424,1,1
"ENSG00000163466",3.84736679087432e-14,1,4,0,0.106878577240005,1,1
"ENSG00000177674",0.00316587615174162,1,4,0,-0.105408360247232,1,1
"ENSG00000099622",0.00551582571037477,0,2,2,-0.104764487535916,1,1
"ENSG00000075415",1.08923452524873e-22,1,3,0,-0.10266211189199,1,1
"ENSG00000115457",0.0350927106674263,1,6,0,0.101813072190575,1,1
"ENSG00000173207",0.011323193806704,1,4,0,0.101151329092116,1,1
"ENSG00000243927",0.00308082754775175,1,4,0,0.100876944163455,1,1
"ENSG00000104852",0.018637980980244,1,6,0,0.100017416705091,1,1
"ENSG00000124214",0.0150514844346568,1,8,0,-0.0990516071136029,1,1
"ENSG00000149932",8.96336940814623e-07,1,3,0,0.0983065817009935,1,1
"ENSG00000167644",0.0226727086658179,0,2,2,0.097012645890868,1,1
"ENSG00000120438",0.0393108232200989,1,5,0,0.0965524154966637,1,1
"ENSG00000138085",0.00504932363981465,1,6,0,0.095437266141787,1,1
"ENSG00000175348",0.0386718417855976,1,4,0,0.0952798731130666,1,1
"ENSG00000166136",0.000387050328612982,1,3,0,0.0932553931372436,1,1
"ENSG00000163875",0.0454873260143923,1,5,0,-0.0930735460364455,1,1
"ENSG00000198074",3.81774858212053e-05,1,4,0,-0.0914320920778144,1,1
"ENSG00000134851",0.0124660276157709,1,4,0,0.090957455273686,1,1
"ENSG00000106211",3.12364368973776e-08,1,4,0,-0.0900616960872098,1,1
"ENSG00000115541",6.38659944525062e-07,1,3,0,0.0875876455213986,1,1
"ENSG00000196352",0.00418288181013725,1,6,0,0.0870434804263637,1,1
"ENSG00000117984",5.5000058008858e-07,1,4,0,0.0861421484311285,1,1
"ENSG00000076043",0.0328110285974878,1,5,0,-0.0852270213282474,1,1
"ENSG00000133872",0.00039457157079994,1,5,0,-0.0830947918851551,1,1
"ENSG00000198643",0.00294900893083464,1,3,0,0.0817040477215993,1,1
"ENSG00000169714",0.0161621421840159,1,7,0,0.0815335759401172,1,1
"ENSG00000118523",7.36292400547161e-05,1,3,0,0.0758043472260723,1,1
"ENSG00000167757",0.0280077533944175,1,6,0,-0.0746724710968475,1,1
"ENSG00000108654",3.0156588058011e-09,1,7,0,0.0739403116750157,1,1
"ENSG00000163902",0.0299309798239483,1,3,0,0.0739150382517274,1,1
"ENSG00000128422",2.21135994929386e-49,1,3,0,-0.0733614370089688,1,1
"ENSG00000178952",0.00125239068676076,0,2,2,0.0693211339888848,1,1
"ENSG00000142765",0.0098564484403658,1,4,0,0.0692701801754161,1,1
"ENSG00000135404",0.0151122401256723,1,3,0,0.067612539333743,1,1
"ENSG00000143819",3.40207190612051e-08,1,3,0,-0.0660760083733882,1,1
"ENSG00000213741",0.0160603990868672,0,2,2,-0.0659404173278433,1,1
"ENSG00000085063",0.000334758307912476,1,7,0,0.0658357296538391,1,1
"ENSG00000169738",0.0175895722962878,1,3,0,-0.0656507620489398,1,1
"ENSG00000143774",0.000151516686589098,1,4,0,0.0620116129162791,1,1
"ENSG00000196139",0.00303954405376871,0,2,2,0.060325429068563,1,1
"ENSG00000167468",0.0190303772362655,1,3,0,0.0591340293681198,1,1
"ENSG00000160188",0.000458452365959051,1,4,0,-0.059026511212228,1,1
"ENSG00000128311",0.0377189097433045,1,3,0,0.0564380906941464,1,1
"ENSG00000142864",0.0124660276157709,1,6,0,-0.0561983010053184,1,1
"ENSG00000120306",0.0164147616800104,1,3,0,0.0559769012257148,1,1
"ENSG00000113648",0.0428270892795929,1,7,0,0.0546883040620448,1,1
"ENSG00000196531",0.0172955097842574,1,3,0,0.0528942149892643,1,1
"ENSG00000187514",5.69853055321756e-05,0,2,2,-0.0482778753346655,1,1
"ENSG00000173432",0.0256424642162721,0,2,2,0.0470167747157055,1,1
"ENSG00000163739",0.00286714265363586,0,2,2,-0.0468173671538956,1,1
"ENSG00000186081",0.0271825679322679,0,2,2,-0.0463979951917748,1,1
"ENSG00000130066",0.0479365071134595,1,4,0,-0.0454635059475047,1,1
"ENSG00000265681",0.00405541919476165,1,3,0,0.0447296120772227,1,1
"ENSG00000131143",0.000108939698170197,0,2,2,-0.0412352596718165,1,1
"ENSG00000164032",0.0158945850546662,0,2,2,0.039924930373915,1,1
"ENSG00000111640",0.0220202157772853,0,2,2,-0.039262578790175,1,1
"ENSG00000170889",0.018637980980244,0,2,2,0.0363631124788824,1,1
"ENSG00000115268",0.0263346558490435,0,2,2,0.0222412003199945,1,1
