"gene_ID","gene_qvalue","minimal_tx_qvalue","number_tx","number_significant_tx","max(Basal_uninfected_child_Uninfected-Basal_uninfected_adult_Uninfected)","pct_gene_expr","max_pct_tx_expr"
"ENSG00000105856",0.00145822718687504,0.223048294207034,4,0,0.425519712038351,1,1
"ENSG00000102144",2.87648287981502e-06,1.53705685352009e-07,3,2,-0.42423222823468,1,1
"ENSG00000175279",0.0100268025259406,1,7,0,0.424102636418754,1,1
"ENSG00000160211",0.034978570991008,0.0499728108463265,4,1,-0.423398872068342,1,0.833333333333333
"ENSG00000183844",0.0210035666124969,0.0229130367580284,3,1,0.42285016005125,1,1
"ENSG00000174243",0.00198577928945579,1,3,0,0.419867368400403,1,0.833333333333333
"ENSG00000116285",0.00962204655066842,0.0241701910123831,4,1,0.419830791704376,1,1
"ENSG00000122026",1.90379945119168e-64,1.75889538659911e-39,4,1,0.419583778580892,1,1
"ENSG00000135363",0.00429562753395649,0.12832281770209,4,0,0.416666895808022,1,0.833333333333333
"ENSG00000122490",0.00449324247722848,1,5,0,0.415287246163091,1,1
"ENSG00000103005",0.0448994123767861,1,4,0,-0.412631986747922,0.833333333333333,0.833333333333333
"ENSG00000176386",0.00402061729586067,0,2,2,0.409084118155333,1,1
"ENSG00000149547",0.00230171017616753,1,7,0,0.408591001847373,1,1
"ENSG00000133265",7.03009649345011e-05,0.000737548511073973,5,1,-0.407294009429933,1,1
"ENSG00000150753",1.3445041577872e-07,4.73270759380677e-08,3,1,0.405279094402798,1,1
"ENSG00000197930",7.02972953607701e-06,0.10500216955712,5,0,-0.405026869731556,1,1
"ENSG00000143622",0.0258012438364911,0.775191660800852,5,0,0.404937118491011,1,0.833333333333333
"ENSG00000119801",2.41937834431399e-06,1,7,0,0.403871436274216,1,0.833333333333333
"ENSG00000114209",3.28268226062989e-06,0.0718639153256391,6,0,0.403470711098944,1,0.833333333333333
"ENSG00000141198",0.0295396764552566,1,4,0,0.4,0.833333333333333,0.833333333333333
"ENSG00000148719",0.00470088307513622,0.308656308684053,7,0,0.399235463627685,1,0.666666666666667
"ENSG00000175550",3.20737870686598e-11,1,4,0,0.398020782293138,1,1
"ENSG00000132424",0.0407332438639409,0.663449947209829,6,0,0.393365512536535,1,0.833333333333333
"ENSG00000073584",3.32959321390192e-06,1,11,0,0.391303739143834,1,0.833333333333333
"ENSG00000281649",8.04474188634703e-05,0.663673200275471,7,0,0.391114390944588,1,0.833333333333333
"ENSG00000084764",0.0184245939164404,1,6,0,-0.389588904389964,1,0.666666666666667
"ENSG00000164442",0.00479627636784134,0.0190898235697922,4,1,-0.389392785225322,1,1
"ENSG00000060237",0.00313354072923447,1,4,0,-0.389060267595959,1,1
"ENSG00000080823",0.00412009470400041,1,5,0,0.38462175740457,1,0.833333333333333
"ENSG00000154582",9.95036516003424e-06,1,10,0,-0.383683999171178,1,0.833333333333333
"ENSG00000145919",0.00753333389881726,0,2,2,-0.382913750202264,1,1
"ENSG00000120742",9.95036516003424e-06,1,6,0,-0.382881628674381,1,1
"ENSG00000175756",0.0254021009074249,0.00321049744451287,4,2,-0.382314826008631,1,1
"ENSG00000183255",0.0403118896372054,1,5,0,-0.381661400815902,1,0.833333333333333
"ENSG00000153113",1.15643753924764e-05,0.0871208743850375,8,0,-0.378378148878961,1,0.833333333333333
"ENSG00000124155",0.0142347585317931,1,5,0,0.377954801526818,1,0.833333333333333
"ENSG00000065054",8.87266115727884e-05,1,5,0,-0.377373952023697,1,1
"ENSG00000104067",0.03331943834875,1,3,0,-0.376195424898551,1,1
"ENSG00000104529",2.3235526720546e-08,1.26185991573876e-08,4,2,-0.368961938952927,1,1
"ENSG00000072210",5.57517582660401e-05,1,8,0,-0.367756594164551,1,1
"ENSG00000137818",1.99226047899507e-09,3.05954596747652e-08,4,2,-0.365184164962164,1,1
"ENSG00000146701",0.000669729888248464,0.000879486841069704,3,2,-0.365075107494921,1,1
"ENSG00000157916",0.0293232939478016,0.00767694255385904,4,1,0.362862637486263,1,1
"ENSG00000089737",0.0121120628701379,0.135822096307864,5,0,0.36243190513836,1,1
"ENSG00000110321",1.18799558509281e-06,0.0361564913399946,7,1,-0.362270630424642,1,1
"ENSG00000129636",0.0477825020790809,1,4,0,0.361985424805979,1,1
"ENSG00000123159",1.35831985762102e-10,1,7,0,-0.359891981497091,1,1
"ENSG00000104886",7.44067466146993e-10,1,9,0,-0.356542519516023,1,1
"ENSG00000113712",4.21914911661189e-20,1,13,0,0.355608046269196,1,0.5
"ENSG00000197728",0.029710041947147,0.0392461434836494,3,1,0.35559476236101,1,1
"ENSG00000145779",0.031046575117966,1,5,0,0.354883733977763,1,0.833333333333333
"ENSG00000105281",0.00485068154578235,0.113596532598615,4,0,-0.352083775146565,1,1
"ENSG00000107175",0.0125520039707105,0.0414885806094087,3,1,0.351749107617116,1,1
"ENSG00000156508",1.29756769798543e-92,8.68484117639951e-83,3,2,0.351167021270479,1,1
"ENSG00000003402",8.6147693772336e-05,1,7,0,-0.349393130051433,1,0.833333333333333
"ENSG00000160752",1.45176150226084e-08,1,7,0,0.349054494067103,1,1
"ENSG00000270647",0.000256919188092208,1,6,0,0.348798966628887,1,1
"ENSG00000164050",0.0413703120948012,1,3,0,0.348493255181389,1,0.833333333333333
"ENSG00000115310",4.1628389513045e-07,0.000810862589971392,5,1,0.344716441723256,1,1
"ENSG00000138036",0.00470088307513622,1,5,0,0.343567192675845,1,1
"ENSG00000159388",0.0282797430187587,0,2,2,-0.343295842295728,1,1
"ENSG00000176623",0.0438593363587551,1,5,0,0.342532384732877,1,0.833333333333333
"ENSG00000088930",0.0325575430705295,1,4,0,-0.342517917626466,1,0.666666666666667
"ENSG00000137575",0.0352878242757369,0.050259439135087,3,0,-0.341948805615408,1,1
"ENSG00000146457",0.0196638462892586,0.282912549214211,6,0,0.340883590180549,1,0.833333333333333
"ENSG00000148908",0.0196722152195908,0.529531102398894,3,0,0.340660013547242,1,1
"ENSG00000040633",0.0453160263885694,1,5,0,0.339284212566781,1,0.833333333333333
"ENSG00000171928",0.00373955362373355,1,3,0,0.337154653749337,1,1
"ENSG00000204580",2.34452299806665e-07,1,7,0,-0.336459289211597,0.833333333333333,0.833333333333333
"ENSG00000221978",0.00100655317072392,1,9,0,-0.335697723786779,1,0.5
"ENSG00000128309",4.1628389513045e-07,1,5,0,-0.335303091023238,1,1
"ENSG00000166598",0.00183146715953778,0.0243185520206273,4,1,-0.334871305353432,1,1
"ENSG00000188313",0.00428546263891745,0.574857997968695,5,0,0.334379132776823,1,1
"ENSG00000050820",0.000602445439013304,1,7,0,0.333333514557961,1,1
"ENSG00000034239",0.00484730674143708,1,6,0,0.333332812518827,1,0.833333333333333
"ENSG00000185055",0.000674869447937366,0.577676360020749,6,0,0.332781879986226,1,1
"ENSG00000148834",3.07359853723709e-05,0.000100952145653772,3,1,-0.332088735528301,1,1
"ENSG00000072042",0.00856512832932785,0,2,2,-0.331556001180258,1,1
"ENSG00000100129",6.69420422497199e-07,1,5,0,-0.330812578720164,1,1
"ENSG00000141504",0.00220966044008813,1,5,0,0.329849283664854,1,1
"ENSG00000129071",0.00227500366496261,1,5,0,-0.32954899820529,1,0.833333333333333
"ENSG00000197748",0.013327414480695,1,5,0,-0.328980820934927,1,0.833333333333333
"ENSG00000178057",0.00422246650494094,0.0480559577378121,5,1,-0.32803259347991,1,1
"ENSG00000087460",7.58507781160874e-20,1,10,0,-0.327849647421916,1,1
"ENSG00000125826",0.00259032011320142,1,4,0,0.324201064720394,1,1
"ENSG00000127125",0.000668634054563663,0.0761447775147797,6,0,-0.324061891668088,1,1
"ENSG00000006007",0.017136920068096,0,2,2,-0.323727797498037,1,1
"ENSG00000157601",0.0040563625100016,1,4,0,-0.317521654493534,1,1
"ENSG00000105974",0.00141965556307053,0.0023377837050014,4,1,0.313903812063092,1,1
"ENSG00000177200",0.00048935572875234,1,11,0,0.312499777380432,1,0.833333333333333
"ENSG00000163466",1.25983278565619e-05,1.5863041932209e-06,4,1,0.310842177096359,1,1
"ENSG00000145632",0.00461853724502268,1,4,0,-0.309969528503522,1,1
"ENSG00000137098",0.0151484344185192,1,7,0,-0.309034696180362,1,1
"ENSG00000134779",5.07898195235683e-07,0.0760748185381521,9,0,-0.307757528885695,1,0.666666666666667
"ENSG00000141905",0.0113119149465176,1,6,0,0.307647224109155,1,1
"ENSG00000102317",0.00514399737512414,0.0802433454109064,3,0,-0.307613794449021,1,1
"ENSG00000087494",0.00361492889843444,1,8,0,-0.307292643470788,1,1
"ENSG00000110011",0.0465868472024099,1,6,0,-0.306738341239377,1,0.833333333333333
"ENSG00000160799",0.0145370137953082,1,6,0,-0.3062110654542,1,1
"ENSG00000170892",0.0111228898810372,1,5,0,0.305944952487028,1,1
"ENSG00000101940",0.00168901402226012,1,5,0,0.305215149756577,1,1
"ENSG00000077380",0.00946373676988554,1,7,0,-0.304979052037225,1,1
"ENSG00000149084",0.00516568017951999,1,5,0,0.304240690824312,1,1
"ENSG00000204618",0.00227500366496261,1,3,0,-0.30282141940087,1,1
"ENSG00000151327",0.0329398351340441,1,4,0,0.30221968125252,1,1
"ENSG00000177426",0.00368894732486896,1,7,0,0.301297313207227,1,1
"ENSG00000104695",1.950452818546e-06,0.00456461231332004,5,1,-0.301222128366406,1,1
"ENSG00000062038",0.0351452247199652,1,4,0,0.300331852331109,1,1
"ENSG00000057608",0.000473200594593619,1,5,0,0.2991287136047,1,1
"ENSG00000067182",0.00315787669041978,1,4,0,0.298732394361476,1,1
"ENSG00000133606",8.88116864839627e-05,1,7,0,-0.294202638869177,1,1
"ENSG00000176393",0.00523575197720675,0.169640198948499,3,0,0.29267550282718,1,1
"ENSG00000186395",0.00045516034960538,1,5,0,-0.291598709961068,1,1
"ENSG00000158163",0.00499081856711026,1,3,0,-0.288113900773293,1,1
"ENSG00000100926",0.00511095814455189,1,7,0,-0.286755211673666,1,1
"ENSG00000052802",0.0152145465762574,0.0923729715749973,4,0,-0.28661358056897,1,1
"ENSG00000139218",0.00333148147456602,0.216623785654145,7,0,0.285715899319163,1,1
"ENSG00000105519",3.31190824284308e-12,0.000119167854665293,6,2,-0.285222472694979,1,1
"ENSG00000167136",0.00171278891142039,0.249151423104316,3,0,0.285164320727569,1,1
"ENSG00000206053",0.00184698641446789,1,3,0,-0.285143739088756,1,1
"ENSG00000245532",0.00364288536626681,0.00225147424612922,4,1,0.284989888079249,1,0.833333333333333
"ENSG00000023191",0.0146846520555196,0.00226666869027462,6,1,0.284689347124523,1,1
"ENSG00000189403",7.17457533238141e-19,1,6,0,0.28345897928045,1,1
"ENSG00000130725",0.00884476998777965,1,3,0,-0.282777807565372,1,1
"ENSG00000168066",0.0180390827859066,1,5,0,0.282328148020036,1,1
"ENSG00000159714",0.00731500462127022,1,6,0,-0.28137806763751,1,1
"ENSG00000126581",2.87648287981502e-06,1,8,0,0.277778245086978,1,1
"ENSG00000105289",0.0158470641439995,1,5,0,0.277777492088767,1,1
"ENSG00000175482",0.0281182241494992,1,10,0,-0.277627526512995,0.833333333333333,0.833333333333333
"ENSG00000151465",0.0180331084089027,0.0215579613443329,3,1,0.275723127799559,1,1
"ENSG00000153774",0.00497044853350508,0.182637515466128,5,0,-0.274322915338335,1,1
"ENSG00000119431",0.00684020953568348,0.942174944016893,4,0,0.273333719843003,1,1
"ENSG00000111912",0.00341025421692648,0.0554881069920684,4,0,0.270904852557276,1,1
"ENSG00000137880",0.0489387423488155,0,2,2,-0.268181676301903,1,1
"ENSG00000118705",0.00785284447422586,0.510900339498593,4,0,-0.267210802870843,1,1
"ENSG00000169223",5.23675063918843e-08,1,4,0,0.266522029033738,1,1
"ENSG00000136261",0.0165925640219755,1,5,0,-0.266451094710602,1,1
"ENSG00000243955",1.79224841050269e-08,0.0351332225395287,3,1,-0.266451084753393,1,1
"ENSG00000163931",3.22369839152577e-07,6.50113640938673e-06,3,2,-0.266256806539784,1,1
"ENSG00000197956",9.60600913877643e-150,1,3,0,-0.263915083925055,1,1
"ENSG00000077721",0.0145914288971292,0.259959762369044,3,0,0.263571049042045,1,1
"ENSG00000111639",2.92674298962161e-06,0.205843231731716,4,0,0.262239905193756,1,1
"ENSG00000173272",8.55928681188251e-07,1,5,0,0.260942151922388,1,1
"ENSG00000108244",9.51823822765574e-10,1.96844823498402e-06,3,1,0.259861957242426,1,1
"ENSG00000112096",1.31955798985594e-05,1,8,0,-0.259666960200927,1,0.833333333333333
"ENSG00000115963",0.022175490312115,0.407761807197461,5,0,-0.257293884537846,1,1
"ENSG00000121310",0.0260809374070765,0.274723097971466,13,0,0.254621910307274,1,0.833333333333333
"ENSG00000176532",0.0264603961284062,1,3,0,0.253546232473251,1,1
"ENSG00000155660",0.0378775667754073,1,4,0,0.251285444682241,1,1
"ENSG00000132780",0.0212934804318886,0.411826063043538,4,0,-0.250290277289645,1,1
"ENSG00000144504",0.04541156137388,1,9,0,-0.250000888036656,1,0.833333333333333
"ENSG00000103260",0.0250938722680036,0.062737105545161,3,0,0.249441114733743,1,1
"ENSG00000187244",5.19822367441849e-06,0.149942135129145,3,0,0.247893060591143,1,1
"ENSG00000166920",4.19134352806685e-05,1,4,0,-0.243357985716402,1,1
"ENSG00000102854",0.000434102933581311,0.16772479698358,9,0,-0.243220550835052,1,1
"ENSG00000134308",0.0125520039707105,0.0134483469275683,3,1,-0.24310902393274,1,1
"ENSG00000155366",0.0280021376247541,0.600120618609069,5,0,0.242655816685335,1,1
"ENSG00000185499",8.29310598283905e-09,0.668965256453149,7,0,-0.239447550245981,1,1
"ENSG00000173113",0.00394381525276706,0.000450764566475566,3,2,0.238572016446437,1,1
"ENSG00000183172",0.00148864537113116,1,8,0,-0.235587384277905,1,1
"ENSG00000122644",2.61969783922878e-05,1,6,0,0.235300631247781,1,1
"ENSG00000102738",0.000107082570953639,0.610526906659777,3,0,0.234922282429801,1,1
"ENSG00000176788",0.00499081856711026,0,2,2,-0.233380416587347,1,1
"ENSG00000162909",0.000984098801926915,0,2,2,0.232832899263025,1,1
"ENSG00000189067",0.0370715956624525,0.120070537264949,6,0,0.230554328752254,1,1
"ENSG00000130520",0.0314253710823076,0.0345889087435913,4,1,-0.228904883541921,1,1
"ENSG00000108654",1.39178933521844e-07,0.000321584826706033,5,1,0.22836677508667,1,1
"ENSG00000186594",0.0391455337378993,1,12,0,0.228331381840619,1,0.833333333333333
"ENSG00000182853",0.000130574217872049,7.60697634306267e-06,3,2,0.228330578324636,1,1
"ENSG00000127022",0.04778524677902,1,5,0,-0.22811358729187,1,1
"ENSG00000136810",1.71523444491434e-45,1,4,0,0.227905421372359,1,1
"ENSG00000084234",0.000773534345096094,1,9,0,0.225978682703468,1,1
"ENSG00000152795",0.0178954095528563,1,5,0,-0.222569801261134,1,1
"ENSG00000164713",0.000434102933581311,0.00312085770241412,4,1,0.222454289512549,1,1
"ENSG00000167526",0.00136430187791093,0.835928238931294,5,0,-0.222038837159679,1,1
"ENSG00000163565",0.000578658991339747,1,13,0,-0.22183519167223,1,0.833333333333333
"ENSG00000128016",9.39262170072324e-11,1,4,0,0.219470421522573,1,1
"ENSG00000139644",0.000150248250443346,0.961248757615517,3,0,0.217676905135265,1,1
"ENSG00000173467",3.21669826997313e-06,0.00374499888514468,4,1,-0.214977566275632,1,1
"ENSG00000128272",0.0283852665514485,0.781822319634351,4,0,-0.214286233750169,1,1
"ENSG00000163832",0.00510988076981051,1,7,0,0.214285704125221,1,1
"ENSG00000122359",6.77877224082e-09,0.343172417235932,7,0,0.213998615341033,1,1
"ENSG00000148334",0.0286881859459032,1,5,0,-0.213796722866133,1,1
"ENSG00000100138",0.00173301629169615,1,7,0,0.213514921381784,1,1
"ENSG00000090621",0.00333148147456602,1,8,0,-0.213012469793262,1,1
"ENSG00000241468",0.0244111461137341,0.0251824124597452,3,2,0.209963513128687,1,1
"ENSG00000163382",0.0130259550126265,1,3,0,-0.20994448646675,1,1
"ENSG00000138668",3.57727959861496e-06,1,9,0,0.209609687984122,1,1
"ENSG00000127184",1.35003210576701e-09,2.97121078111047e-11,3,2,0.209540882269497,1,1
"ENSG00000177989",7.32145215275236e-07,1,14,0,-0.209449827545728,1,1
"ENSG00000173933",0.013560146442066,1,4,0,-0.207058722143293,1,1
"ENSG00000148735",0.00373129325373439,1,9,0,-0.205667686743302,1,1
"ENSG00000104852",0.00087450589092388,1,6,0,0.203663676683944,1,1
"ENSG00000048342",0.0271558406976201,1,8,0,0.203470660322942,1,1
"ENSG00000163660",0.0122758518350394,1,6,0,0.203341884378664,1,1
"ENSG00000114115",0.034412233839991,1,3,0,-0.202689674383627,1,1
"ENSG00000172239",0.00566526663455662,1,9,0,-0.198336411454386,1,1
"ENSG00000112981",0.04541156137388,1,4,0,0.197910932892885,1,1
"ENSG00000142192",0.0456139558717377,0.986173321854124,6,0,-0.19745840100002,1,1
"ENSG00000197070",0.0398923279018549,1,7,0,0.19730710113909,1,1
"ENSG00000153310",0.00577616418667552,1,10,0,-0.19468438413714,1,1
"ENSG00000093144",0.000387968909231783,0.892930815989503,6,0,0.193499574525336,1,1
"ENSG00000215187",0.0264603961284062,1,9,0,0.192736341970751,1,1
"ENSG00000243836",0.000103473205797175,1,4,0,0.192679695429801,1,1
"ENSG00000170445",0.00972444895622794,1,7,0,0.19230561957933,1,1
"ENSG00000154640",2.79951400397081e-05,0.422180710542422,4,0,0.1912651259418,1,1
"ENSG00000272398",4.42909572831605e-10,1,4,0,-0.189912920054871,1,1
"ENSG00000276422",0.00148689162227104,1,5,0,-0.189340433145482,1,1
"ENSG00000147654",0.0465868472024099,1,5,0,0.189068931814136,1,1
"ENSG00000123395",0.00585151681553038,1,3,0,-0.188069598772768,1,1
"ENSG00000106052",0.00510988076981051,1,7,0,0.188023774765901,1,1
"ENSG00000139722",0.0448994123767861,1,4,0,0.187929524341566,1,1
"ENSG00000068697",1.4439588056814e-08,2.58327705348245e-06,3,1,-0.187428365218765,1,1
"ENSG00000117448",0.0438593363587551,0.0795212823277459,3,0,-0.186975663410509,1,1
"ENSG00000161960",0.00540739268519932,0.083262947454401,3,0,0.184105912790652,1,1
"ENSG00000184281",0.009528051154417,1,5,0,0.183815215578755,1,1
"ENSG00000198355",0.000668634054563663,1,4,0,0.180553535882381,1,1
"ENSG00000076554",0.00913402541875678,1,7,0,-0.179164428093225,1,1
"ENSG00000175334",0.0354357499926604,1,4,0,0.177654350213601,1,1
"ENSG00000100804",0.00810888799719229,1,4,0,0.177101352375517,1,1
"ENSG00000148926",0.0445289454209148,0.0938356629622559,4,0,0.176958074077032,1,1
"ENSG00000106853",0.00680386307175591,1,9,0,-0.174468350593524,1,1
"ENSG00000116209",1.83762942635595e-13,1,4,0,-0.17406745946609,1,1
"ENSG00000171604",3.26598101959626e-08,1,9,0,0.173959872152697,1,1
"ENSG00000162076",0.031603450377233,1,5,0,0.171981928362852,1,1
"ENSG00000161203",3.95010866028439e-07,1,4,0,0.168687849353706,1,1
"ENSG00000117984",0.00750756635406669,0.0112332688940346,3,1,0.168534705644548,1,1
"ENSG00000144848",0.0217499920654682,1,3,0,0.167061892361236,1,1
"ENSG00000182093",0.0477825020790809,1,6,0,0.16666689921702,1,1
"ENSG00000143222",1.2592313618267e-14,1,4,0,0.16611744894595,1,1
"ENSG00000162496",2.64367210988438e-13,1,10,0,-0.165810960511303,1,1
"ENSG00000183346",0.0438593363587551,1,9,0,0.165269870091522,1,1
"ENSG00000165119",0.000449642053380218,1,7,0,0.164689206408937,1,1
"ENSG00000105854",0.00169611976751448,1,5,0,-0.163574120176502,1,1
"ENSG00000060138",6.69420422497199e-07,1,6,0,0.16036252451474,1,1
"ENSG00000112335",3.87143510556104e-05,1,4,0,-0.160204828445829,1,1
"ENSG00000125445",0.00370101763486326,1,4,0,0.159647531226441,1,1
"ENSG00000137767",0.0119358251540475,1,6,0,0.157895356380135,1,1
"ENSG00000100211",0.0323084305614058,1,6,0,0.154601340658482,1,1
"ENSG00000176945",0.00720046833221391,1,5,0,0.154570516219345,1,1
"ENSG00000138002",0.0196945035976209,1,6,0,0.153845230555692,1,1
"ENSG00000115204",0.0444043390838295,1,6,0,0.150000136288381,1,1
"ENSG00000189143",8.12906280202274e-23,1,3,0,0.1493472099495,1,1
"ENSG00000116171",0.00048935572875234,0.293683186568972,6,0,0.147827552199257,1,1
"ENSG00000177576",0.0481158555048643,0.690347613119123,4,0,0.147775109533241,1,1
"ENSG00000013306",0.0155426851594481,0.245853033890842,3,0,-0.145079304655639,1,1
"ENSG00000131236",0.04541156137388,0.22625846439732,7,0,0.141845048059355,1,1
"ENSG00000064961",0.00271195814099503,1,5,0,0.141320569301877,1,1
"ENSG00000142168",0.00102496064852093,1,3,0,0.13864168322866,1,1
"ENSG00000070526",0.00221489433162253,1,8,0,0.138447311598121,1,1
"ENSG00000081870",0.000529235397843474,1,6,0,0.137796263611456,1,1
"ENSG00000106077",0.0221005412994534,1,5,0,0.136366410592784,1,1
"ENSG00000100359",0.0283852665514485,1,9,0,0.134664937444952,1,1
"ENSG00000267795",0.000328453086473878,1,6,0,-0.133818187593106,1,1
"ENSG00000110492",0.00197689941348864,1,5,0,-0.130213572156939,1,1
"ENSG00000198242",1.36539227365808e-06,1,4,0,0.128067441443374,1,1
"ENSG00000147123",0.0281736225667376,1,5,0,-0.128009769442817,1,1
"ENSG00000143819",1.50273910883873e-08,1,3,0,0.125025404411822,1,1
"ENSG00000198643",1.16010289206018e-07,1,4,0,0.1226416669916,1,1
"ENSG00000115875",0.04541156137388,1,4,0,-0.121840347690551,1,1
"ENSG00000160188",4.37048380745173e-07,1,4,0,0.121676201868681,1,1
"ENSG00000063046",0.000203689768787949,1,4,0,0.121604359757529,1,1
"ENSG00000090238",0.0322181772315453,1,5,0,-0.121447194460955,1,1
"ENSG00000116044",7.38238615894083e-05,1,7,0,-0.120522486488825,1,1
"ENSG00000106541",0.000485310522763442,1,3,0,0.120312256595193,1,1
"ENSG00000128581",0.0479924468762044,1,6,0,0.120001946420239,1,1
"ENSG00000110958",0.0136813056053301,0.517202361636953,3,0,0.118104972895368,1,1
"ENSG00000130429",2.03297711270506e-09,1,4,0,0.11799777804898,1,1
"ENSG00000099783",0.00185367899652347,1,8,0,-0.117620738224663,1,1
"ENSG00000108953",0.0115754958364555,1,4,0,-0.116515886566661,1,1
"ENSG00000174132",0.00777020337529442,1,4,0,-0.11562778345771,1,1
"ENSG00000136238",6.41550515901763e-06,1,4,0,-0.114509404079693,1,1
"ENSG00000181019",0.0242796324279309,1,5,0,-0.110409441417444,1,1
"ENSG00000179262",0.0177401952951327,1,3,0,0.109092431670122,1,1
"ENSG00000166946",0.0349383833280292,1,5,0,0.108200482438867,1,1
"ENSG00000142676",0.0213120615356253,0,2,2,0.107107437961127,1,1
"ENSG00000042753",0.0225730383822752,0,2,2,0.104646777274417,1,1
"ENSG00000147403",1.23495580743966e-07,1,8,0,0.104449315524421,1,1
"ENSG00000148180",4.87358905471327e-09,1,7,0,-0.103395268307866,1,1
"ENSG00000089356",0.0479924468762044,1,3,0,-0.103338611564529,1,1
"ENSG00000116478",0.0378487626209336,1,3,0,0.102225024588751,1,1
"ENSG00000102316",0.00895248907383549,1,6,0,-0.101427917320083,1,1
"ENSG00000138326",0.0106331607296261,1,4,0,0.101335635153689,1,1
"ENSG00000172757",0.00470088307513622,1,3,0,0.0988154427455966,1,1
"ENSG00000143320",0.00171278891142039,1,3,0,0.0965702302383716,1,1
"ENSG00000128311",0.0459346128224835,1,4,0,0.0964137030392822,1,1
"ENSG00000170345",1.03940575909793e-05,1,5,0,-0.0962043648983137,1,1
"ENSG00000172270",0.00471898216745426,1,4,0,-0.0941809078572675,1,1
"ENSG00000135535",0.0293232939478016,1,8,0,-0.0928222455545525,1,1
"ENSG00000137331",0.00325918912664173,0,2,2,0.0924218564990907,1,1
"ENSG00000118680",0.00422246650494094,0,2,2,0.0908548703761237,1,1
"ENSG00000113648",0.0069854533612627,1,7,0,-0.0820570453086368,1,1
"ENSG00000166592",0.0264580747208133,1,4,0,0.0816361106411946,1,1
"ENSG00000154723",0.0329398351340441,1,5,0,0.0807890439155206,1,1
"ENSG00000005001",0.00212295298485212,1,8,0,-0.0804614955868197,1,1
"ENSG00000163435",4.84162612531004e-06,1,4,0,0.0800910733230453,1,1
"ENSG00000198074",0.0338163620308739,1,5,0,0.0793102329786586,1,1
"ENSG00000075415",0.00157008156822227,1,3,0,-0.0723999895076774,1,1
"ENSG00000197353",0.000545560855955072,0,2,2,-0.038092170783252,1,1
